sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
bulowa mumutwe bwakali kwiile kweenda mbuli meenda aasiciduunta nkombo naakabona 	16	8280	Female	toi	221228-180049_toi_b9a_elicit_13.wav
naa ndilazumina naa ndilakaka aku akutyani wakabuzya caalama 	16	6261	Female	toi	221228-181007_toi_b9a_elicit_37.wav
kuti akwate mwanakazi wakooko ambwaakamulailila mukulongezya kwakwe kuti 	16	11003	Female	toi	221229-144209_toi_b9a_elicit_30.wav
notwaamba kuti cikulukulu neranda tulaya yuuya muntu 	16	3856	Male	toi	220829-113431_toi_0ae_elicit_0.wav
eciya ciyanga acalo cilinjide mukaambo aka aboobo beelede kweenda nzila yomwe amusimbi 	16	7917	Female	toi	221228-151724_toi_b9a_elicit_39.wav
mwaalumi uusamide cipoompo camubala wa fwuleenke ulipukuta kumeso kumwi mwaalumi uusamide cipoompo camubala wafwuleenke 	16	10912	Female	toi	221205-145546_toi_b9a_elicit_18.wav
ibalombwana bali bone balikkede munsi munsi aacisamu kababandika umwi kaimvwi kulanga meenda muzyiba mpoona umwi ukwasula bwato 	16	10867	Female	toi	221230-125444_toi_b9a_elicit_24.wav
mpawo mupati wabakutausi wakaambila farao kuti sunu ndaibaluka kubisya kwangu 	16	9982	Male	toi	221011-181531_toi_308_elicit_1.wav
elyo bakatumina josefa mulazyo wakuti uso naatakalina kufwa wakalailila kuti 	16	6420	Female	toi	221230-144601_toi_b9a_elicit_22.wav
mbeba ntumbu tiinonzyi bula 	16	2790	Male	toi	220824-212101_toi_0ae_elicit_21.wav
na cisi cabisya cilijisi beendelezi banji pele mumaanza aabantu basongo abasiluzibo cilakalilila 	16	9664	Female	toi	221214-095919_toi_b9a_elicit_33.wav
nibakooloka yakamwaambila nsolo kuti mbubo ino 	16	3062	Male	toi	220829-121443_toi_0ae_elicit_27.wav
kubuzya notuyanda kucita cimwi cintu ncotutazyi kabotu 	16	3743	Male	toi	220829-204606_toi_0ae_elicit_3.wav
ndazumina nkaambo wakandimisizya musimbi wangu caalama amane wamupanganina kumujaya kusisikizya cibi ncaakacita 	16	3766	Male	toi	220912-174208_toi_97d_elicit_23.wav
wakaunka akusama wakasala tayi uusiya akusama katalilangi akulilanga mucimboni mboni 	16	13567	Male	toi	220907-201714_toi_97d_elicit_39.wav
musimbi uujisi cibbeke uleenda cakuselemuka mumugwagwa kumbele kwa ofesi yaba betesi balulami 	16	9120	Female	toi	221213-104742_toi_b9a_elicit_14.wav
wakalisalila inkwaalale yoonse ya jordano watozya kujwe mbuboobo mbubakaanzaana 	16	10799	Female	toi	220927-202016_toi_97d_elicit_38.wav
aa nolwa sena tokwe basazinyoko bacaala 	16	3924	Male	toi	220829-115108_toi_0ae_elicit_44.wav
akusampaula izina lya leza wangu utalengeleli muzike kaambo kulisimalelaakwe 	16	13022	Male	toi	220916-171743_toi_97d_elicit_8.wav
nkanga itola ulaa lubilo 	16	2155	Male	toi	220829-210823_toi_0ae_elicit_42.wav
taakwe busongo taakwe luzibo taakwe lulayo lukonzya kubisizya jehova 	16	11071	Male	toi	220916-174104_toi_97d_elicit_9.wav
musule aceeci tuyoobonana kubusyu ambweni ulanditambula 	16	6329	Male	toi	221011-153723_toi_308_elicit_21.wav
ndakamvwa uunduuma kumakosi kumeso kwakasubila mpoona awo 	16	6148	Female	toi	221228-190233_toi_b9a_elicit_49.wav
bamwi bantu nobabona bantu beenda muminzi yabo 	16	2949	Male	toi	220829-210823_toi_0ae_elicit_13.wav
aa nkubuzya bazyali nzi kumwi nkomuyanda kunze lyakooko micito yakacita bausyi musimbi yakali kutondezya kuti 	16	10073	Female	toi	221228-183113_toi_b9a_elicit_2.wav
nkamu yabantu bajisi ngubo mbuli cibbola kakuli bantu bobilo babalika munsi kubweza bbola 	16	8893	Female	toi	221213-111848_toi_b9a_elicit_22.wav
wakati ncobeni njooselukila mukabanda mwaabede mwanaangu cakulila mbuboobo wisi mbwaakamulila 	16	12024	Male	toi	221011-170850_toi_308_elicit_40.wav
balombe bakali mukweembela ing ombe musokwe aboobo jakobo wakaumuna buyo mane bakasika 	16	9165	Male	toi	221011-160540_toi_308_elicit_17.wav
azine ziendeenda cakuyoosya mulavu mupatikampatila kubanyama uutatandwi kumunyamanyina naba omwe 	16	18807	Male	toi	220916-171743_toi_97d_elicit_27.wav
kayuni katuba akusiya kaimvwi mumaanza amuntu ujisi nseke zyamalangazuba 	16	6534	Female	toi	221230-121748_toi_b9a_elicit_41.wav
bamaalumi bobbilo boolola maulu musyokwecaanda nkocivwumbide vwumbide nyika 	16	7101	Female	toi	221230-133110_toi_b9a_elicit_8.wav
bana ba jakobo bakasika kuli bajayidwe akusaala munzi nkaambo kakuti mucizi wabo kasofwaazidwe 	16	12841	Male	toi	221011-160540_toi_308_elicit_45.wav
nkabela makunka aapuputide akalya makunka aali musanu aabili mabotu lino ndakalwiida bamucape pele katakwe iwakakonzya kundipandulwida 	16	18535	Male	toi	221011-181531_toi_308_elicit_18.wav
nkamu yabantu batamba cintu cimwi kabakwiila alimwi akubweza zifwanikiso 	16	7441	Female	toi	221212-095755_toi_b9a_elicit_17.wav
umwi musankwa katana anzyigwa amakwaakwe 	16	2563	Male	toi	220829-205441_toi_0ae_elicit_20.wav
mulombwana ulazyana antoomwe acidooli kacisamide muvweleende usubila amabbusu acikaintu malanfwu 	16	9755	Female	toi	221207-165029_toi_b9a_elicit_15.wav
tee kayi ulaazyi kabotu kabotu makani kuti wakabeja 	16	6329	Female	toi	221228-162240_toi_b9a_elicit_18.wav
mulombwana ucita tiliki acinga mujulu 	16	3516	Female	toi	221213-111359_toi_b9a_elicit_6.wav
ncecimwi cinga capa bantu kuti bafwambaane kukwatana kutegwa basisikizye da 	16	7191	Female	toi	221228-104522_toi_b9a_elicit_1.wav
musankwa usamide chisani chisalala a kutuba wauma bbola mpati akati ka bantu banji 	16	6239	Female	toi	221207-182835_toi_b9a_elicit_43.wav
ulakonzya kusotoka kumwiinda muntu oolu luwaya wakatondeka luwaya iwaazingulukide lubuwa 	16	10027	Female	toi	221228-145629_toi_b9a_elicit_4.wav
ooyu nguwakali mwana alimbabo boonse 	16	4083	Female	toi	221228-190711_toi_b9a_elicit_23.wav
mwalumi usamide zisani zili a penti ulakulemba kakkede a citishini 	16	6352	Female	toi	221210-144236_toi_b9a_elicit_14.wav
oyu mwezi ngwa milimo kwiina zintu zibotelesya zicitika pe pesi milimo yalo 	16	7554	Female	toi	220904-001239_toi_707_elicit_32.wav
mbooletela mulandu mpamunya nkuseswa akulunga mpawo 	16	3652	Male	toi	220829-115108_toi_0ae_elicit_24.wav
mubwa usalala salala ulakutijanina ku cifotozyo a nyika isalala a mwalumimkusule ulakuzya kucifotozyo 	16	11502	Female	toi	221210-154439_toi_b9a_elicit_3.wav
zibunge kuti balye pele kabatana kulala bantu bamunzi nkokuti bantu ba sodoma boonse 	16	10731	Female	toi	220929-200958_toi_97d_elicit_5.wav
pele uufwaamba kuvuba ulajana mulandu tacili cibotu kulanga ziimo zyabantu 	16	10095	Male	toi	220916-164149_toi_97d_elicit_14.wav
musankwa wasotooka kutegwa anywisye bbola mumutanga 	16	3267	Female	toi	221212-131327_toi_b9a_elicit_10.wav
mpawo bukali bwa jakobo bwakabuka nkabela wakakazyanya a labani jakobo 	16	9120	Male	toi	221011-123458_toi_308_elicit_11.wav
omukaintu wakwe 	16	1043	Male	toi	220829-205441_toi_0ae_elicit_18.wav
pele na banyonyooka baluleme balavula muntu uucenjezegwa nekubaboobo uciyumya moyo wakwe 	16	15745	Male	toi	220916-164149_toi_97d_elicit_22.wav
ino webo wakacilekela nzi kuti cicitike haatimba kayi taku mbundakali kukonzya kucigwasya 	16	9075	Female	toi	221228-145629_toi_b9a_elicit_24.wav
nkamu yabantu baimvwi kumbele kwa kanta yakusambalila zyakulya akuula zimwi zintu 	16	6012	Female	toi	221212-120347_toi_b9a_elicit_14.wav
wamana webo waagonya kuti upapalisye kucita zyabumpelenge ndakupandaula caanza 	16	10481	Male	toi	220912-160501_toi_97d_elicit_27.wav
wakavuwa kuti ndayandaula bakulana bangu wence undaambile na baleembelelai 	16	8802	Male	toi	221011-170850_toi_308_elicit_17.wav
mpoonya cisuwo coonse cakavwula mapopwe 	16	2813	Male	toi	220829-121443_toi_0ae_elicit_17.wav
bana a ba manyina balikkede mumbali a kana kasimbi kasamide cisani ca nkwiki nkwiki kainvwi 	16	7214	Female	toi	221210-175557_toi_b9a_elicit_17.wav
mabbusu aakaindi aasiya alimwi acisoti cacikambwe ubamba ciluli kubelesya zintu kubika zibuye zya mabwe zibikidwe aciluli 	16	9642	Female	toi	221213-092248_toi_b9a_elicit_4.wav
kabunga ka bantu balikede muzyuno zyakupeta mu kasena kasyonto munsi a ma ambulela obilo a myota mishonto kaipaking idwe mulubwa 	16	12251	Female	toi	221207-182835_toi_b9a_elicit_38.wav
nkamumpati yabana basamide nyanzabili bala mweta mweta kumwi baliimvwi a cikolo ca pulaimali 	16	8462	Female	toi	221210-184833_toi_b9a_elicit_24.wav
sena lino waka mvwambokabelesegwa kaambyo aka 	16	2359	Male	toi	220825-172540_toi_0ae_elicit_0.wav
sena muli hamwaandwe wakalanga mupulisa wakaimvwi munsi aakandukunduku kakwe ajeneeno 	16	11230	Female	toi	221214-103945_toi_b9a_elicit_7.wav
cabantu bantu bakali kupenga kapati bamwi bakali 	16	3017	Male	toi	220829-121211_toi_0ae_elicit_1.wav
kunjila mumapenzi aatapasulukiki 	16	2359	Male	toi	220825-172540_toi_0ae_elicit_39.wav
bamaalumi bobilo basamide zyisani zyakuyakizya balabeleka mumbali amugwagwa kubelesya mincini 	16	6624	Female	toi	221230-120719_toi_b9a_elicit_6.wav
alimwi farao wakaambila josefa kuti ndime farao ncobeni taakwe muntu uuyoonyampula 	16	7486	Male	toi	221011-181531_toi_308_elicit_41.wav
wence undiswiilile ndakupa mali aamuunda tambula kuzwa kumaanza aangu 	16	7373	Female	toi	221228-201041_toi_b9a_elicit_45.wav
mwana wazumina kuti anyina baboneka kaotu mumagilazi aabo 	16	4923	Female	toi	221212-131327_toi_b9a_elicit_21.wav
bamapulisa tabatuyeeyeli naaba aniini zyoonse ezyi zyobilo tulazicita kabota kabotu 	16	11638	Male	toi	220912-174208_toi_97d_elicit_43.wav
wakamulyata amutwe mutelampondo wakajalula meso haamwaandwe wakaseka seka amane cakufwubaazya wakati 	16	13317	Male	toi	220912-174208_toi_97d_elicit_49.wav
balo beenzu bakati tuzwa kujwe kumunzi kwaniini 	16	3743	Male	toi	220829-210823_toi_0ae_elicit_10.wav
sunu kuno takuko banyoko ulabona 	16	2472	Male	toi	220825-174423_toi_0ae_elicit_2.wav
tapaakafwa mpoona wakacili kulanga halo wakaita mutelampondo cindi cabili 	16	12137	Male	toi	220912-160501_toi_97d_elicit_49.wav
maulu aacilema alalengelela buyo mbukabede kasimpi mumilomo yabafubafuba 	16	12047	Male	toi	220912-191425_toi_97d_elicit_1.wav
mootokala acisani sakali kwiile kwaalabana mumootokala 	16	6397	Female	toi	221228-150641_toi_b9a_elicit_40.wav
bamapulisa bakaamba kuti banabuleya heeled kwaambiliya bantu 	16	7736	Male	toi	220907-201714_toi_97d_elicit_30.wav
mpawo jakobo wakavwiila labani kuti ndakali kuyoowa nkaambo ndakali kuyeeya kuti ulandinyanzya bana bako basimbi kuti ntainki abo 	16	14406	Male	toi	221011-123458_toi_308_elicit_2.wav
ambweni uukuswiilila ulakuusya insoni nkabela bweeme bwako tabukooyoomana 	16	9846	Female	toi	221214-091851_toi_b9a_elicit_26.wav
mpawo jakobo wakatumina rakele a leya mulazyo wakubaita musokwe mwaakali kweembelela 	16	8212	Female	toi	221230-210020_toi_b9a_elicit_16.wav
abo bayuni bakujulu abanyama baansi aboonse mbomuli abo mubwaato banyama boonse 	16	11956	Female	toi	220904-190848_toi_0ae_elicit_36.wav
bantu bone basobana bbola munsi munsi amulonga kakuli makumbi manji kujulu 	16	6125	Female	toi	221213-094854_toi_b9a_elicit_13.wav
jakobo wakavuwa kuti taanguna kunduuzizya bupati bwako esau wakati langa 	16	7940	Female	toi	221230-115905_toi_b9a_elicit_50.wav
wacita kabotu ono kozwa awo acuuno maanza koliingide amutwe uyaame kubwaanda oko 	16	15677	Male	toi	220912-160501_toi_97d_elicit_28.wav
wakacaala mupulisa mbwaa asama wakalanga mali alimwi mbuli kuti tanaabwene 	16	11071	Male	toi	220912-171124_toi_97d_elicit_49.wav
lino ngwani uuzi lunyonyooko ndubakonzya kuleta atusimpi tumwi twabasongo ntootu 	16	9415	Female	toi	221214-091851_toi_b9a_elicit_5.wav
cinga cilagwasya mbuli mbotwaamba kale mu cibalo fifitini nkutalika zimbi mpindu 	16	9324	Female	toi	220912-145955_toi_707_elicit_19.wav
lino oko nkutwakabede kakuli umwi mulombe mu hebrayo mulanda wasilutwe wabatabilizi 	16	15495	Male	toi	221011-181531_toi_308_elicit_4.wav
pele hamori wakabaambila kuti moyo wa sekemu mwanaangu ulisukeme mwanaanu musimbi wence mumupe nguwe amukwate 	16	13816	Male	toi	221011-160540_toi_308_elicit_22.wav
mwaalumi uusotooka mabwe kumbele kwameenda 	16	3720	Female	toi	221213-093545_toi_b9a_elicit_14.wav
mumwezi oyu macembele oonse ajisi lusyomo lwakuti indongwe zyabo ziyakuba kabotu aboobo balatalika kutwa kayobe 	16	13181	Female	toi	220903-202609_toi_707_elicit_15.wav
uya kucijana mbubwena mbuli mboocibika 	16	3698	Female	toi	221204-154324_toi_ee8_elicit_11.wav
sicuuno wakati muzovu banyama boonse bakali kumuyoowa 	16	4015	Female	toi	220906-211510_toi_707_elicit_16.wav
kulibombya akuyoowa jehova kulaleta buvubi abulemu abuumi mamvwa atukole zyoonse mozili munzila yabapilingene 	16	11094	Female	toi	221214-084847_toi_b9a_elicit_36.wav
kundifwubaazya akundisanganya mubujay bwako haamwaandwe ciindi eci ijwi lyakali ansi 	16	12636	Male	toi	220912-160501_toi_97d_elicit_7.wav
tukala kumbo kubweengwa 	16	1406	Male	toi	220829-210132_toi_0ae_elicit_48.wav
ndaamba kufwa obu bupati bulandigwasyanzi elyo jakobo wakati taanguna kukonka 	16	8462	Female	toi	221230-114451_toi_b9a_elicit_0.wav
lino baku la na bakwe bakainka kuyooembela imbelele zyawisaabo ku sekemu 	16	9959	Male	toi	221011-170850_toi_308_elicit_11.wav
aba girigasi aba hivi aba ariki aba sini eighteen aba arivadi aba zemari aba hamati 	16	15064	Female	toi	220904-192446_toi_0ae_elicit_26.wav
mwana ula masusu aatuba tuba uusamide sikipa yanyanzabili ulikkede mucuuno cizungulukidwe azyuuno zimwi zyanyanzabili 	16	9619	Female	toi	221213-104257_toi_b9a_elicit_3.wav
lino jakobo wakamvwa kuti wasofwaazya dina mwanaakwe musimbi pele bana bakwe 	16	10436	Male	toi	221011-160540_toi_308_elicit_16.wav
banabukwetene batonta chuno cha mawilo kwinda a bilichi lya zisamu mponya babwa batandanya 	16	8825	Female	toi	221210-142024_toi_b9a_elicit_34.wav
pele imyonto zyasinkondonyoko zilavula muntu uukutide ulasesemwa buci pele kulisinzala zintu zilula zyoonse nzinono 	16	20781	Male	toi	220912-191425_toi_97d_elicit_25.wav
tamucizyi sena kuti mbeba ntande tisali bulengo 	16	3380	Male	toi	220829-210132_toi_0ae_elicit_34.wav
elyo ciindi cakufwa kwa israyeli nicakasika kufwaafwi wakaita mwanaakwe josefa wamwaambila kuti 	16	7078	Female	toi	221230-151048_toi_b9a_elicit_5.wav
mbwakonzya kuti citamvwungwi kumasamu aamuka mambo 	16	4333	Female	toi	221228-105726_toi_b9a_elicit_0.wav
mukaintu mupya kwinda namalelo 	16	2767	Male	toi	220829-123454_toi_0ae_elicit_27.wav
mucibona aakale bakombwe banji balwana okuno nkoamba boobo ndayeeya cindi nindakacili mwana 	16	11071	Female	toi	221228-093456_toi_b9a_elicit_45.wav
tebule iizude zyakulya mitiba mafoloko zipeni munyo alimwi atwakusansila sautu uusiya 	16	10980	Female	toi	221212-131327_toi_b9a_elicit_3.wav
amuntu sinkazi ulavuzya milandu kulisumpula kwamuntu kulamufwinsya 	16	12410	Male	toi	220916-164149_toi_97d_elicit_43.wav
ha miyoba mwezi mubotu twabaima budodoodo basimakuwa mukubwe kaamgala 	16	9256	Female	toi	220903-202609_toi_707_elicit_20.wav
yaa nkumutambula biyo bakaintu mpamunya nkukajwa 	16	4083	Male	toi	220829-121443_toi_0ae_elicit_43.wav
sikwiimba musankwa uujisi masusu malanfwu ulasobana a piyano 	16	5762	Female	toi	221213-083400_toi_b9a_elicit_10.wav
wakamuumputa ankumo anguzu zinji kapati cifwuwa caankumo cakapanduka mbuli ji lyaabola 	16	14383	Male	toi	220912-165131_toi_97d_elicit_9.wav
cakali kwiibilizya kapati ono nkocili cimwi 	16	2994	Male	toi	220829-113431_toi_0ae_elicit_42.wav
basankwa bone musimbi omwe kawwumbu wakali zyede alimwi basimbi bobilo bapati ba caalama 	16	9006	Female	toi	221228-095833_toi_b9a_elicit_31.wav
aasalala 	16	2019	Female	toi	220929-202615_toi_97d_elicit_21.wav
kabunga ka bamalumi balakuzyana munzila kabasamide zisani zya nyanzabili alimwi a zituba omwe a kati kabo usamide cisani ca mungungawaji 	16	11502	Female	toi	221210-160825_toi_b9a_elicit_8.wav
bakati ambweni josefa ulatusula akutuboozezya bubi boonse mbutwakamucitila 	16	6602	Female	toi	221230-144601_toi_b9a_elicit_21.wav
cimwi cindi mutumbu kajisi amwana wakanyamuka 	16	2314	Male	toi	220825-172540_toi_0ae_elicit_1.wav
ankwakkala sena akwalo ulikuzyi wakabuzya lwando 	16	7963	Female	toi	221228-151724_toi_b9a_elicit_27.wav
chifotolo chamunsi chitondezya mwalumi ujisi susu lilamfu ulakuma banjo lya magesi lisalala 	16	8643	Female	toi	221207-211353_toi_b9a_elicit_13.wav
mumwezi wa gandapati nceciindi bantu bamwi nobajwa bwizu bwakuvumbya maanda abo mumwezi oyu kwaana takumani pe 	16	13816	Female	toi	220903-234119_toi_707_elicit_18.wav
lwako njoomupa zisi ezi zyoonse aboobo njoozuzikizya cikonke ncindakakonka 	16	9460	Female	toi	221230-114451_toi_b9a_elicit_7.wav
ndakayoowa kapati cakunga mizeezo yakandimana mpamunya ndakabona kuti fwooni yakuzyuli tibakaikosaula 	16	14157	Male	toi	220907-201714_toi_97d_elicit_4.wav
lino aba bana bako bobile mbowakazyala munyika ya egepita nkentanasika kulinduwe okuno ku egepita mbibangu 	16	8961	Female	toi	221230-151048_toi_b9a_elicit_15.wav
pesi kufumbwa ncaacita baamba zina lyausyi ategwa mulange mwanaa ndaba 	16	7645	Male	toi	220824-212101_toi_0ae_elicit_15.wav
jakobo mbwaakasika kuli labani mbwaakakwata leya a rakele 	16	5127	Female	toi	221229-142606_toi_b9a_elicit_0.wav
nkamu yabantu baimvwi kunze kwa mootokala mucisi 	16	5150	Female	toi	221213-085747_toi_b9a_elicit_24.wav
alimwi farao abike basilutwe moonse munyika kuti batole cipanzi casanu camicelo yanyika ya egepita mumyaka iili musanu aibili yaceo 	16	11933	Male	toi	221011-181531_toi_308_elicit_29.wav
bakati koswiilila mwami ncobeni twakeza mulweendo lutaanzi kuzoosunza zilyo 	16	8643	Female	toi	221230-204223_toi_b9a_elicit_31.wav
kuti oolanga inga wati ndajana aali bantu ncobeni ani ncigwebenga 	16	8984	Male	toi	220912-174208_toi_97d_elicit_33.wav
zimwi ziindi wakali kulimvwa kutyompokelwa alimwi akuyanda kucileka pele wakaayeeyela makani ngaakajana mubbuku lyakwe mumakwiisyilili 	16	12523	Female	toi	221228-192202_toi_b9a_elicit_32.wav
mukaintu mupati sikuzyana zyana uli mubusena aaciimo abana basimbi basyoonto 	16	8144	Female	toi	221213-094854_toi_b9a_elicit_21.wav
uumukasya ulakasya muuwo uli mbuli mafuta mumaanza aakwe lubulo lulanona lubulonyina 	16	16584	Male	toi	220912-191425_toi_97d_elicit_34.wav
ijanza lyakwe nanka kuulu kwakwe munyika yoonse ya egepita cita wazumina yebo 	16	6647	Male	toi	221011-181531_toi_308_elicit_42.wav
alimwi mazuba enosi ngaakapona naakamana kuzyala kenani akasika kumyaka iili myanda 	16	7940	Female	toi	221228-195818_toi_b9a_elicit_25.wav
ndakaunka ku amelika ooko kwalo nkundakaakujana basimbi 	16	7191	Female	toi	221228-105726_toi_b9a_elicit_28.wav
katana kabikka mujekete katobolo aka wakasaanguna kulanga kuti naa kali kabotu 	16	8984	Male	toi	220907-201714_toi_97d_elicit_42.wav
mumasi aa butonga amwi kuleka cizyanwa kubuwe kulike 	16	4787	Male	toi	220829-123454_toi_0ae_elicit_16.wav
izambangulwe mbulyakayuminina 	16	3720	Female	toi	220904-182522_toi_0ae_elicit_39.wav
ulizyi ayebo kuti kufwala ngoma mulimo muyumu uutola mazuba manji 	16	3993	Male	toi	220829-210823_toi_0ae_elicit_29.wav
lemba lugwalo kumupati wako uubeleka 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_44.wav
kunjila mucilao mwakabede sara wati fwambaana ubambe insangwa zyotatwe zyabusu 	16	10232	Female	toi	220927-213329_toi_97d_elicit_4.wav
kakuti nkukonya oko leza nkwaakamubonekela ciindi eco naakacija kubusyu bwamukulana wakwe 	16	11184	Male	toi	221011-163041_toi_308_elicit_9.wav
basimbi bobilo bala kukkilina ma gilazi a mpulungwido zya kumanjililo mukaintu omwe kambala ambabo 	16	10527	Female	toi	221210-150640_toi_b9a_elicit_19.wav
alimwi ndajava a dakuungila uutegwa mutelampondo mujayi uuluulwa nkaaambo nguwanyonyaula caalama 	16	17787	Male	toi	220912-174208_toi_97d_elicit_24.wav
kuti zizyalane akati kanti pele tudandala twambelele taakwe naakatubikila inti pe aboobo tudandala twakaba twa labani zitulumuka zyakaba zya jakobo 	16	14860	Female	toi	221230-210020_toi_b9a_elicit_10.wav
aboobo cakatalika kuyandaula bwina mocakali kukonzya kunjila 	16	4923	Female	toi	220906-211510_toi_707_elicit_32.wav
lino walo mwini wakainda kunembo wakali kuya bukotama ansi ziindi zili musanu azibili mane wakasika kumukulana wakwe 	16	15949	Male	toi	221011-153723_toi_308_elicit_41.wav
mwana musankwa uwida mukazyiba kumwi mwaalumi a musimbi kabalangilizya 	16	6534	Female	toi	221230-120719_toi_b9a_elicit_11.wav
cenjela kuti utaambili jakobo cintu niciba comwe niciba cibi niciba cibotu 	16	13045	Male	toi	221011-123458_toi_308_elicit_0.wav
walo haatimba uya kuyanda kubuzyisya kuti naa nguni waamwaambila 	16	7350	Female	toi	221228-130305_toi_b9a_elicit_39.wav
kuciindi cakusekelela bantu bajisi zyizo zyikozyenye boonana mucisi ca asia bamwi bantu balajatilila dembela mujulu kutondezya lugwasyilizyo kuli mbabo 	16	12614	Female	toi	221230-132542_toi_b9a_elicit_10.wav
ku buluwayo kucitijilo cabasankwa 	16	2178	Male	toi	220829-115108_toi_0ae_elicit_28.wav
mwalumi usamide cisani ca sikkaka ulakuma banjo a kwimba 	16	5966	Female	toi	221210-173747_toi_b9a_elicit_10.wav
nkaambo mupati wakwe wakafwa lino wasyaala alike na wasikilwa bubi mulweendo ndomutola muyooselusya imvwi zyangu cabuusu mukabanda 	16	12659	Female	toi	221230-204223_toi_b9a_elicit_6.wav
aaka kaambyo tunji tunji bakabelesya cindi kuti muntu kasela musimbi 	16	4923	Male	toi	220824-212101_toi_0ae_elicit_38.wav
akale inga umwi kaya kutozya kajinjinji kuwa bakakkala zyuuno zyamipando haamwaandwe 	16	10799	Female	toi	221228-151724_toi_b9a_elicit_10.wav
mwaalumi amukaintu basasamide basyaamankwamubakumbatana kupobwe yaanze 	16	7940	Female	toi	221212-151620_toi_b9a_elicit_2.wav
mwana musimbi ulasotoka kuzwa acibumbili casamende kumwi maanza amaulu kaali mujulu atalaa mutwe wakwe 	16	9097	Female	toi	221205-204405_toi_b9a_elicit_22.wav
nkamu yabantu baimvwi anze an ganda izingulukidw abusi 	16	5240	Female	toi	221213-100518_toi_b9a_elicit_4.wav
aboobo kunyina bakabuka bakabuka kupenga alimwi kusikila limwi yakabatola nzala 	16	5739	Male	toi	220829-123253_toi_0ae_elicit_0.wav
azyila kukusela asika kumunzi balamubuzya basazinyina kuti 	16	3811	Male	toi	220824-212101_toi_0ae_elicit_45.wav
mulombwana unyina munzi uloona kakuli mutwe ubikkide abbwe 	16	5422	Female	toi	221207-165029_toi_b9a_elicit_1.wav
nkabela sekemu mwana wa hamori mu hiti mwami wacisi naakamubona wakamutizya woona awe wamubisizya 	16	18694	Male	toi	221011-160540_toi_308_elicit_13.wav
na muntu wapilusya bubi mucibaka cabubotu bubi tabukooyoozwa mung anda yakwe 	16	9301	Female	toi	221214-081355_toi_b9a_elicit_10.wav
izina bbotu lilayandika kwiinda buvubi bunji aluzyalo ndubotu kwiinda insiliva angolida 	16	14724	Male	toi	220916-174104_toi_97d_elicit_11.wav
antoomwe amwanaangu izaka lino makani akabija loko mumeso aa abrahamu nkaambo 	16	10504	Female	toi	220929-204510_toi_97d_elicit_9.wav
musimbi usamide chibaki chamsyobo usiya alimwi achibbudla chamusyobo wachisombo ulalyumba antambo a bwato 	16	9097	Female	toi	221207-173408_toi_b9a_elicit_22.wav
mukaintu uujisi kabbeke ka mubala uutuba wa nkwihyi kwihyi alimwi kajisi magilazi aabikidwe kusikipa wayaama kubwaanda 	16	10141	Female	toi	221213-091016_toi_b9a_elicit_20.wav
teeyakajana mpiikonzya kukalila amyeendo yayo aboobo yakapiluka kulinguwe mubwaato 	16	9801	Female	toi	220904-185526_toi_0ae_elicit_0.wav
muntu uucenjede ulacita caluzibo pele mufubafuba ulamwayaula kupilingana kwakwe 	16	9165	Female	toi	221213-153046_toi_b9a_elicit_40.wav
mwanamusyoonto amukubusyi baosedwe masusu balikkede a cuuno 	16	7577	Female	toi	221205-124826_toi_b9a_elicit_12.wav
mwaalumi ufwugeme ansi kubeleka mulimo mupati kali biyo alikke 	16	5490	Female	toi	221230-123721_toi_b9a_elicit_15.wav
wakavwiila haamwaandwe mundijatile omunene ndilaa cisyini aboobo ndali kweesyemuka 	16	13476	Male	toi	220912-165131_toi_97d_elicit_0.wav
wakabuzya muntu wakabbede ntobolo nsezyi wakavwiila mubelesi bandilela mbabazyi 	16	8190	Female	toi	221228-184203_toi_b9a_elicit_9.wav
nkaambo ulayeeya yeeya mumoyo wakwe ulaamba kuti kolya akunywa nekubaboobo moyo wakwe tuuli ayebo 	16	16720	Male	toi	220916-174104_toi_97d_elicit_40.wav
mukwasyi utajisi n ganda usola kubamba cintuntuvwa kuzwa kutusamu alimwi acisamu mubusena muli syookwe 	16	10595	Female	toi	221212-131327_toi_b9a_elicit_28.wav
jehova mubusongo bwakwe wakabika intalisyo zyanyika abupampu bwakwe mbobwakaimika ijulu 	16	8303	Female	toi	221213-114114_toi_b9a_elicit_34.wav
mubelesi okwa lwando wakajalula kumwi kaseka seka wakamwiitila mung anda bana bakali kusobanya zidooli mucibuye 	16	14429	Male	toi	220907-203915_toi_97d_elicit_5.wav
atunyamuke tuye ku beteli nkayake cipaililo cibe ca leza oyo iwakandivuwa mubuzuba bwamafwabi aangu iwakandisindikila mukweenda kwangu koonse 	16	16198	Male	toi	221011-163041_toi_308_elicit_4.wav
mwalumi usamide chibaki chituba walanga kujulu mbulikuti ulakwambula a muntu uli afwafwi a mukaintu umbi ulianze ujisi chibumbe chibotu kapati 	16	14338	Female	toi	221207-174147_toi_b9a_elicit_13.wav
ndakajana musimbi wangu ngutwakali kumvwana kapati cakuti limwi makani aakusika kubazyali bangu 	16	10368	Male	toi	220912-174208_toi_97d_elicit_14.wav
