sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
muntu uuleya munzi la yabusongo uyoolyokezya akati kabafu 	16	7191	Female	toi	221214-103945_toi_b9a_elicit_8.wav
ono mukaintu oyu naakamana mumoyo wakwe wakati 	16	2767	Male	toi	220825-172540_toi_0ae_elicit_16.wav
musankwa uusamide sikipa yamubala wacikambwe ulamweta mweta mbuli mbwakkala kumwi kajisi cidooli cisubila 	16	11933	Female	toi	221205-142705_toi_b9a_elicit_5.wav
mwana musimbi uujisi ntambo yacisobanyo nkoili kumamanino alimwi acisobanyo cimbi kujanza iimwi 	16	7781	Female	toi	221213-103202_toi_b9a_elicit_23.wav
pele jakobo wakaya ku sukoti waakuliyakila ing anda azyalo ing ombe zyakwe wakaziyakila zibaya nciceeco oku kuntu ncikuulikidwe izina lya sukoti 	16	17287	Male	toi	221011-160540_toi_308_elicit_8.wav
mbwaakasikila wakaita bakaintu bakwe kuti bamupe cibwantu 	16	3130	Male	toi	220825-174423_toi_0ae_elicit_40.wav
twasyomezya beenzuma kuti ndaboola cindi cili boobu 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_16.wav
aboobo inga wamunyanga kufwumbwa eco cilwanyo ncajisi amubili 	16	7736	Female	toi	221228-145629_toi_b9a_elicit_7.wav
makani aakucenjela bumambe mwanaangu jatisya malailile aauso alimwi utaleki mulao wabanyoko 	16	9279	Female	toi	221213-121824_toi_b9a_elicit_11.wav
nkabela kusule lyayaaya mukasimalelo wakwe wakavundula meso aakwe kuli josefa wati atweende ayebo 	16	12137	Male	toi	221011-174142_toi_308_elicit_43.wav
nkaambo kakuti bakacili kusyibingana tibakali kuyanda kufwambaana kwaanjila makani aaya 	16	9415	Female	toi	221228-094635_toi_b9a_elicit_27.wav
ulizyi usyi musimbi kuti tonookasalazigwa kkumi iyamyaka yayinda naakafwa mukaintu wako haatimba 	16	12251	Female	toi	221228-124509_toi_b9a_elicit_13.wav
tende ngulembwe caamba kuti bamwi buzuba mbotazyi 	16	3448	Male	toi	220829-210823_toi_0ae_elicit_22.wav
bana bakati baama tabawo pe baitilwa bulwazi bwamwana 	16	4628	Male	toi	220825-174423_toi_0ae_elicit_41.wav
pele na basizibi babuka bantu balayuba uusisa milandu yakwe takooyooba acoolwe pe 	16	12909	Male	toi	220916-164149_toi_97d_elicit_6.wav
sena kuli muntu upwaya caali nsuwa yakwe watasondoka 	16	3357	Male	toi	220829-115108_toi_0ae_elicit_20.wav
cakugwasya haamwaandwe wakaamba lwando kusola kulayamweenzyinyina 	16	6397	Female	toi	221228-151724_toi_b9a_elicit_45.wav
kaambyo aka katulaya kuti ncibi kweenda olike inga koya 	16	3720	Male	toi	220825-172540_toi_0ae_elicit_38.wav
lwando wakali kkede kabala bbuku kukwaanza kwakululyo wakajisi nkomeki yati wakacili kuunda 	16	14565	Male	toi	220907-203915_toi_97d_elicit_13.wav
mpoonya cisuwo coonse cakavwula mapopwe 	16	2813	Male	toi	220829-121443_toi_0ae_elicit_17.wav
alye akulongezye naatana kufwa mpawo jakobo 	16	4764	Female	toi	221230-113547_toi_b9a_elicit_14.wav
ono sunu antela kaambyo takaambi mwanaa nya 	16	2767	Male	toi	220829-113431_toi_0ae_elicit_16.wav
bakaamba kale kuti mwanaa nsya lyoonse ufwida kucizyalilo 	16	3924	Male	toi	220829-113431_toi_0ae_elicit_24.wav
nindakoona amusimbi umbi nkaambo kaluyando naundakajisi kuli caalama inga mwayeeya bio mbundakalimywa 	16	11366	Male	toi	220912-174208_toi_97d_elicit_18.wav
bantu bobilo bajisi tubbeeke baleenda munzila ilaamabwe yatombe munsi acisamu 	16	7804	Female	toi	221207-143547_toi_b9a_elicit_19.wav
wakali mukaintu wamusilisi haatimba kusika kuli ndime ndacaalizya 	16	10254	Male	toi	220912-174208_toi_97d_elicit_11.wav
amufubafuba ulaba muzike wamusongo micelo yabaluleme musamu wabuumi 	16	8349	Female	toi	221213-134611_toi_b9a_elicit_44.wav
koyeeya kuti ayebo bumwi buzuba mbotayeeyede antela 	16	3244	Male	toi	220829-210823_toi_0ae_elicit_16.wav
pesi nsolo yalo yakati nsckwe nkwebwenye buci pe 	16	3448	Male	toi	220829-121443_toi_0ae_elicit_9.wav
nkabela labani wakamwaambila kuti ncobeni uli zifuwa zyangu anyama yangu 	16	8371	Female	toi	221229-142606_toi_b9a_elicit_20.wav
taakalwinzinini amulomo 	16	2109	Female	toi	221205-183240_toi_ee8_elicit_31.wav
wakauonda mulimo wako kabotu kabotu kalombwana wakaamba haamwaandwe 	16	11253	Male	toi	220912-174208_toi_97d_elicit_37.wav
uutapengede ukede biya ndi akumvwa kaambo 	16	2790	Male	toi	220829-113143_toi_0ae_elicit_41.wav
cakulya kubantu mbotazyi 	16	1520	Male	toi	220825-172540_toi_0ae_elicit_10.wav
wabona kuti esau uleza abantu bali myanda yone abone obo wakapambukanya bana a leya a rakele abalanda basimbi bobile 	16	6715	Male	toi	221011-153723_toi_308_elicit_39.wav
haamwaandwe wakamubona mupulisa oyu mukamboni mboni kamootokala 	16	10118	Male	toi	220912-165131_toi_97d_elicit_30.wav
lino jehova wakali a josefa aboobo wakajana coolwe mung anda yasimalelo wakwe mu egepita 	16	10141	Male	toi	221011-174142_toi_308_elicit_35.wav
cakaile kuba ceenzya mubili wakaamba mutelampondo cakutwanga amulimo ngwacita 	16	10844	Male	toi	220912-174208_toi_97d_elicit_40.wav
kaba kaintu cilabunda akwalo bamwi baleka bakaintu 	16	4719	Male	toi	220829-123454_toi_0ae_elicit_29.wav
kwaamba mebo ndime tomaasi ndibeleka biyo munsi munsi awaano kwalo oko nkokozya kujana cakuti inga walya 	16	8757	Female	toi	221228-191455_toi_b9a_elicit_22.wav
mpawo wakainka wazibweza wazileta kulibanyina nkabela banyina bakajika nyama 	16	7509	Female	toi	221230-113547_toi_b9a_elicit_19.wav
elyo kaini wakaswanana amukaakwe nkabela wakaminta wazyala enoki alimwi 	16	7532	Female	toi	221228-194723_toi_b9a_elicit_45.wav
mwana musankwa ulikkede mumeenda mpoona meenda alamukupaikila kumaulu 	16	6760	Female	toi	221205-213559_toi_b9a_elicit_4.wav
mebo nsielede abuniini milimo yako yaluzyalo ayalusyomo njowandicitila ndemulanda wako 	16	11094	Male	toi	221011-153723_toi_308_elicit_6.wav
nyampuka bweza mulombe umujate kujanza nkaambo njoocita kuti abe musyobo mupati 	16	9120	Female	toi	220929-204510_toi_97d_elicit_23.wav
aabili amyaka iili musanu aibili elyo wakafwa 	16	6897	Female	toi	220904-182522_toi_0ae_elicit_5.wav
bantu bakacili kumulanga wakabikka nkomeki atebule mpamunya nkulemyalemya kumakosi kuya anze 	16	11253	Female	toi	221228-162240_toi_b9a_elicit_27.wav
basikuzyana bali bosanwe bajanikizigwa a zuba kabali mumulenga lenga mung anda ya cizyanino 	16	9120	Female	toi	221230-144601_toi_b9a_elicit_43.wav
mukaintu muna asia usamide mukkame wa nkwiki nkwiki a jansi lya cikambwe ulakulangisisya pearl liboneka cikambwe a sikkaka 	16	9937	Female	toi	221210-143625_toi_b9a_elicit_1.wav
nitwakapiluka twakainda amunzi wabantu 	16	2178	Male	toi	220825-174423_toi_0ae_elicit_26.wav
ulakonzya kwaamba kuti el jamba lyangu ndikulukulu 	16	3584	Male	toi	220829-113143_toi_0ae_elicit_48.wav
kotana likombya kamwale wakaamba kalinda kumwi kanyamuka 	16	4877	Female	toi	221228-175149_toi_b9a_elicit_7.wav
balo kuti bamacembele antela bakaintu kufumbwa 	16	2813	Male	toi	220824-212101_toi_0ae_elicit_31.wav
kankala kachikuwa kamushobo utuba alimwi a nkwiki nkwiki kalasubana a kankala kambi kala masusu abbulungene kamushobo utuba 	16	13862	Female	toi	221207-175250_toi_b9a_elicit_8.wav
haatimba wakalumbya biyo meso wakabunywa bukoko munggutyu yomwe 	16	7895	Female	toi	221228-181007_toi_b9a_elicit_5.wav
mubwa omwe uutuba alimwi uusiya utandaanya mubwa umbi uutuba alimwi uusiya siya ujisi cidooli mumulomo 	16	10413	Female	toi	221213-091016_toi_b9a_elicit_13.wav
uuololokede munzila yakwe ulasesemya basizibi ngaaya majwi aa aguri mwana wa jake cilengano 	16	13725	Male	toi	220916-164149_toi_97d_elicit_48.wav
bana bobilo baimikila a tefule kabalanga ca kulya ca bikwa 	16	4696	Female	toi	221210-172122_toi_b9a_elicit_49.wav
katana kabikka mujekete katobolo aka wakasaanguna kulanga kuti naa kali kabotu 	16	8984	Male	toi	220907-201714_toi_97d_elicit_42.wav
masende lezya biyo naamba boobo ani walo waali kwaamba cimbi 	16	4378	Male	toi	220829-123454_toi_0ae_elicit_46.wav
lino wakanyampuka waya kulinguwe wasamununa intambala njakasamide wasama zyakusama zyabunabutema bwakwe 	16	12432	Male	toi	221011-174142_toi_308_elicit_18.wav
nkaambo ulasampaula busongo bwamajwi aako utasunzululi munyinza wakale nekuba kunjila mumyuunda yabamucaala 	16	19443	Male	toi	220916-174104_toi_97d_elicit_42.wav
ono mbwaakabukila umwi muntu munkamu yesu ategwa 	16	4832	Male	toi	220829-123454_toi_0ae_elicit_37.wav
mwaalumi mupati ulikkede mpoona ubamba cintu ciboneka mbuli ngowani njasamide naa bbeeke lili munsi lyakwe 	16	10095	Female	toi	221205-204405_toi_b9a_elicit_24.wav
bumwi buzuba uya kupenga cibi 	16	1905	Male	toi	220825-172540_toi_0ae_elicit_27.wav
balo bana koomusimbi baumunye buy mumaanda abo buyo 	16	3516	Male	toi	220825-180654_toi_0ae_elicit_30.wav
elyo nobaseswa baya balimbwa mulandu 	16	2563	Male	toi	220825-174423_toi_0ae_elicit_14.wav
anukuti tabana kusalazigwa kubusofwi bwabo bantu bamwi nkobali ma meso aabo alalisumpula 	16	15427	Male	toi	220916-171743_toi_97d_elicit_11.wav
aaka kaambyo tunji tunji bakabelesya cindi kuti muntu kasela musimbi 	16	4923	Male	toi	220824-212101_toi_0ae_elicit_38.wav
na taakwe inkuni mulilo ulazima na taakwe sikuvwiya inkondo ilamana 	16	10368	Male	toi	220912-191425_toi_97d_elicit_13.wav
ciindi cakubuka zilakwaambauzya 	16	3040	Female	toi	221213-121824_toi_b9a_elicit_14.wav
cimwi cindi mutumbu kajisi amwana wakanyamuka 	16	2314	Male	toi	220825-172540_toi_0ae_elicit_1.wav
kwiinda oyo uubombeka bombeka alulimi lwakwe kufumbwa uubbida wisi abanyina 	16	12205	Male	toi	220916-164149_toi_97d_elicit_17.wav
kuti simweenda like haamutola kalonga antela kabati mweenda 	16	4242	Male	toi	220825-172540_toi_0ae_elicit_23.wav
wakaile kulivwumba kumeso naakabona mbuwakali kubalika cantenda mootokala okwa haamwaandwe 	16	13975	Male	toi	220912-165131_toi_97d_elicit_23.wav
wakapandulula kumapulisa mbuli bantu aba mbobakabambidwe anzyobakasamide 	16	7418	Male	toi	220907-201714_toi_97d_elicit_19.wav
aboobo kunyina bakabuka bakabuka kupenga alimwi kusikila limwi yakabatola nzala 	16	5739	Male	toi	220829-123253_toi_0ae_elicit_0.wav
takanaba kaindi yakamumvwa nsolo izya bulila 	16	3335	Male	toi	220829-121211_toi_0ae_elicit_6.wav
simweendaa like kaamutola kalonga 	16	2291	Male	toi	220825-172540_toi_0ae_elicit_21.wav
mubwa uutuba uula zigamba zisiya siya ameso wabalika mumuunda wabwizu uuvumbwidwe amaluba 	16	9801	Female	toi	221212-145541_toi_b9a_elicit_8.wav
kubula meja amucila mpomwiindene biyo akabwenga micito ulamwinda kubija 	16	11547	Male	toi	220907-203915_toi_97d_elicit_40.wav
cimwi ciindi kali mupati kale beenzinyina bakali kukunkulisya ndelema yameenda 	16	6102	Female	toi	220907-085934_toi_707_elicit_29.wav
mpawo jakobo wakasika kuli izaka wisi ku mamre ku kiriyati ariba ngonguwo hebroni abrahamu a izaka nkubakali kukala kala 	16	17514	Male	toi	221011-163041_toi_308_elicit_32.wav
babalanga mbuli batakwe minzi ani abalo balaa minzi yabo ono cabapa kweenda beendoma mapenzi 	16	7464	Male	toi	220829-210823_toi_0ae_elicit_14.wav
musimbi mukubusyi ulikkede a cuuno kunkomwe kabikkide matende aakwe mumuseenga kumwi kabala bbuku 	16	9801	Female	toi	221205-151510_toi_b9a_elicit_17.wav
takalomenye pe takamuteeleli aboobo ulayeeya akujokelela namalelo ncotwaamba caambyo eci 	16	6534	Male	toi	220829-113431_toi_0ae_elicit_7.wav
nkombo mpaakakkede ntayipi yakali kuvwuuma kablibi wakali kuyanda kuti amanizye ncaakali kulemba kutegwa 	16	10277	Female	toi	221228-162240_toi_b9a_elicit_39.wav
uya kusika kucisi cabantu nkootayeeyede akuti inga uya kusika limwi 	16	5104	Male	toi	220829-210823_toi_0ae_elicit_23.wav
mbwaakacitide mumukowa wa israyeli mukulalika mwana musimbi wajakobo nkaambo cilatondwa kucita obo 	16	8417	Male	toi	221011-160540_toi_308_elicit_21.wav
batatangali kabotu muli zimwi zimbo nokuba kuti 	16	3176	Male	toi	220829-113431_toi_0ae_elicit_48.wav
aalo makunka aali musanu aabili aapuputide aabijide kumuuwo wakujwe nkukuti myaka iili musanu aibili yanzala 	16	17174	Male	toi	221011-181531_toi_308_elicit_22.wav
wakaya musyokwe mukuyanda musamu mubotu wakufwala ngoma yakusambala 	16	6375	Male	toi	220829-210823_toi_0ae_elicit_26.wav
antela amutubweze baama twasweeka balo balabuzya nkotuya 	16	5150	Male	toi	220829-204606_toi_0ae_elicit_8.wav
aboobo tamara wakainka kuyookala mung anda yawisi 	16	4492	Male	toi	221011-174142_toi_308_elicit_5.wav
elyo josefa wakabaambila kuti amundipe ing ombe zyanu ndamuuzizya zilyo ang ombe zyanu na tacikwe mali 	16	8575	Female	toi	221230-151632_toi_b9a_elicit_12.wav
kuti koli wakavwima kale ulizyi ncobeni kuti tunji tunji nkanga itola muntu uulaa lubilo 	16	5240	Male	toi	220829-210823_toi_0ae_elicit_43.wav
amvwe obo wakasamununa zyakusama zyabunabutema bwakwe waliputilila intambala kubusyu bwakwe walyeenyeenya 	16	15881	Male	toi	221011-174142_toi_308_elicit_9.wav
mbwabede muntu mubi uuendelezya bacete silutwe uubula busongo ulapenzya loko 	16	10935	Male	toi	220916-164149_toi_97d_elicit_9.wav
bakabaambila kuti tatukonzyi kucita obo pe tatukonzyi kupa mucizi wesu kuti akwatwe kumwaalumi uutapalwidwe nkaambo kucita obo kulatuusya bweeme 	16	17741	Male	toi	221011-160540_toi_308_elicit_28.wav
nkabela nicakaba ciindi inzubo zyaba kanana zyakapalangana mugaano waba kanana 	16	11184	Female	toi	220904-192446_toi_0ae_elicit_27.wav
mpawo josefa wakaambila farao kuti ciloto ca farao ncimwi buyo leza watondezya farao ncayoocita 	16	8326	Male	toi	221011-181531_toi_308_elicit_19.wav
pesi walo nokuba boobo taakaleka kubambabamba pe 	16	3539	Male	toi	220829-210823_toi_0ae_elicit_32.wav
aa nolwa sena tokwe basazinyoko bacaala 	16	3924	Male	toi	220829-115108_toi_0ae_elicit_44.wav
mubwa usiya siya usamikidwe bulimbo bwa cikakambwe alimwi a bulimbo bwa mungungawaji kusule lyakwe 	16	8303	Female	toi	221210-154439_toi_b9a_elicit_21.wav
nkabela wakalailila sitanga mutaanzi kuti akuswana esau mukulana wangu akubuzya kuti uli wani uya kuli azeezi nzojisi nzizyani 	16	14020	Male	toi	221011-153723_toi_308_elicit_17.wav
ndime leza singuzuzyoonse zyalisya ukavule mulinduwe mulazwa musyobo ankamu yamisyobo amucikungu cako muyoozwa bami 	16	18127	Male	toi	221011-163041_toi_308_elicit_14.wav
elyo josefa naakasika kufwaafwi kubakulana bakwe bakamusamununa ijansi lyakwe ijansi idamfu lili amaboko ndyaakasamide 	16	16992	Male	toi	221011-170850_toi_308_elicit_25.wav
alimwi kuti muntu nayanda kukwata nguni uutalik makani 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_34.wav
lino jakobo wakaimikizya malende atala lyakabanda kakwe ngengao malende aakabanda ka rakele mbwaacibede asunu 	16	17560	Male	toi	221011-163041_toi_308_elicit_25.wav
kozyaanga aminwe yako kozilemba acilembelo camumoyo wako 	16	6080	Female	toi	221213-122458_toi_b9a_elicit_3.wav
ciindi ncibakali kuswayana cakali ciindi camasikati 	16	4492	Female	toi	220906-213431_toi_707_elicit_17.wav
wakabweza impongo zili myanda yobile abagutu bali makumi obile imbelele zili myanda yobile abasijembwe bali makumi obile 	16	13340	Male	toi	221011-153723_toi_308_elicit_13.wav
ino oyu muntu wakali kwaambanzi 	16	2200	Male	toi	220829-123454_toi_0ae_elicit_42.wav
nitwakali kunywa bukoko amwi amunzi kwakainda 	16	4038	Male	toi	220829-123454_toi_0ae_elicit_35.wav
ani alakwe mwana oyo mbobwakali bulizyi bwakwe muciba cabo 	16	4900	Male	toi	220825-172540_toi_0ae_elicit_45.wav
swiilila uso iwakakuzyala alimwi utasampauli banyoko na bacembaala koula lusinizyo utaluulisyi pe 	16	15427	Male	toi	220916-181440_toi_97d_elicit_1.wav
mazuba oonse aamuntu uupengede alakataazya pele uukondwa mumoyo uli apobwe lyoonse 	16	8439	Female	toi	221213-153842_toi_b9a_elicit_46.wav
nkabela baya bateelela balavwuwa akumukazika moyobalati 	16	4560	Male	toi	220829-113431_toi_0ae_elicit_21.wav
ulu cibomba kudinkila ndiza inga limwi balatupa 	16	4764	Male	toi	220824-212101_toi_0ae_elicit_49.wav
zilauluka mbuli sikwaze uuya kujulu utalyi zilyo zyasyacivulamwangu utasukami zilyo zyakwe zilweela 	16	20350	Male	toi	220916-174104_toi_97d_elicit_39.wav
mukaintu uusamide sikipa itakwe maboko isubila amusinsi mulamfwu usiya ujisi mwana kumaanza mpoona ujislidi umnbi mwana kukuboko kumwi kabeenda 	16	14928	Female	toi	221205-142705_toi_b9a_elicit_39.wav
wakaakugonka musamu mubotu kapati 	16	2155	Male	toi	220829-210823_toi_0ae_elicit_27.wav
wakamvwa mbokabelesegwa kaambyo aka 	16	2291	Male	toi	220829-115108_toi_0ae_elicit_3.wav
mbwabede sikutapatila musongo kukutwi kuswiilila mbuli caanda citontola kuciindi cakutebula 	16	14678	Male	toi	220916-181440_toi_97d_elicit_24.wav
lyoonse ndakali yoowede kuti inga koyakuba aamizeezo mibi iili mbuli bwayeeyo 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_10.wav
mwaalumi abamakaintu bobilo basobana cisobano caacibboodi atabule lyacipulanga kumwi kabanywa bukoko 	16	8961	Female	toi	221230-121748_toi_b9a_elicit_32.wav
ndalumba ncibi kubeja nkaambo mebo inga limwi nseya kwaatola kumpali zyabukoko 	16	12546	Male	toi	220912-165131_toi_97d_elicit_4.wav
wence kondivuna kuzwa kumaanza aamukulana wangu kuzwa kumaanza aa esau nkaambo ndamuyoowa 	16	3471	Male	toi	221011-153723_toi_308_elicit_8.wav
mwaalumi uusamide zyisani zyituba ulipetede maulu kukkala mumbali azyisuwo zyijisi cisyu mani ciindene indene kumusyika 	16	11003	Female	toi	221205-203343_toi_b9a_elicit_24.wav
alimwi nkobali bantu balizyalilalyo biya 	16	2858	Male	toi	220824-212101_toi_0ae_elicit_11.wav
kunyina mupulisa utikandijate ndazwa waano nkaambo takukabi haamwaandwe wakuti bajate 	16	13589	Male	toi	220912-160501_toi_97d_elicit_14.wav
ndaamulimo aboobo utandicelesyi ndiyanda kubeleka mupulisa wakalanga haamwaandwe cakunyandwa amane wakati mbubo 	16	16289	Male	toi	220912-171124_toi_97d_elicit_38.wav
cakali kwiile kubee ncaano mbuli caba mwaaba a sulwe pesi kacili masimpe a nguni unga tasyomi 	16	8870	Female	toi	221228-185504_toi_b9a_elicit_11.wav
bana banji banji balikkede a tefule mponya kana kasankwa kasamide cibaki cisalala kalanga ku cifotozyo 	16	10141	Female	toi	221207-142348_toi_b9a_elicit_2.wav
pesi weelede kuzyiba kuti ulaa nsondo yomwe biyo yakubbadela kuti tobbadeli munsondo yomwe 	16	13499	Male	toi	220912-171124_toi_97d_elicit_39.wav
toonse biyo tuli bana bamuntu omwe tuli bantu baluleme balanda bako tabali basimutambatamba pe 	16	9369	Female	toi	221230-203112_toi_b9a_elicit_23.wav
kucita cakululama acakoololoka cilayandika kuli jehova kwiinda zipaizyo 	16	11184	Male	toi	220916-171743_toi_97d_elicit_33.wav
tunji tunji inga waakupiluka nolilampa nokuba kuti inga wazya wacembaala kale tacikwe mulimo 	16	7713	Male	toi	220829-113431_toi_0ae_elicit_29.wav
utabi umwi wabaabo bapa zitondezyo basyomezya kuliyila basizikoloto na wabula cakuliya 	16	16221	Male	toi	220916-174104_toi_97d_elicit_33.wav
yakamujaya kapati myota anzala pesi kwakanyina 	16	3380	Male	toi	220825-172540_toi_0ae_elicit_3.wav
muntu uusamide nsuti iitete iisiya ula dwaya akayuwe kasyonto acisobanyo cakwe 	16	7668	Female	toi	221213-082737_toi_b9a_elicit_5.wav
nkaabona kaligwa ulabona kamwi walya kamwi nkuvwunga mumulembo nkutolela bana kunanda 	16	7623	Male	toi	220824-212101_toi_0ae_elicit_32.wav
nkabela israyeli wakaambila josefa kuti bona sa bakulana bako tabali mukweembela ku sekemu 	16	10844	Male	toi	221011-170850_toi_308_elicit_12.wav
lino nibwakaca abrahamu wakafuma wabweza zinkwa ankomo yamaanzi wapa hagare 	16	10164	Female	toi	220929-204510_toi_97d_elicit_14.wav
ncobeni basizibi tabakoocija lweempyo pele baluleme mbebayoovunwa 	16	9846	Female	toi	221213-134611_toi_b9a_elicit_35.wav
utavuwi mufubafuba mbuli bufubafuba bwakwe kuti uteelani awe ayebo vuwa mufubafuba mbuli bufubafuba bwakwe 	16	15132	Male	toi	220916-183449_toi_97d_elicit_42.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	13839	Male	toi	220912-191425_toi_97d_elicit_43.wav
bantu boonse fulicoongo uyooba mukati kajoba lino njoomulanga akuyeeya cizuminano 	16	11706	Female	toi	220904-190848_toi_0ae_elicit_45.wav
wakamubuzya kuti nduweni izina lyako wakati ndime jakobo 	16	9574	Male	toi	221011-153723_toi_308_elicit_30.wav
mwana musyoonto wanyamuna maboko aakwe kumwi mwana umbi kakkede abwizu kulangilizya 	16	8575	Female	toi	221205-215917_toi_b9a_elicit_22.wav
lino juda abeenzinyina nebakasika kung anda ya josefa bajana kuti mpacili nkabela bakamuvundamina ansi 	16	9937	Female	toi	221230-161409_toi_b9a_elicit_14.wav
kumvwa ulamvwa pele tabiki moyo kumakani sa ulibwene muntu uufwanzya kwaamba 	16	13521	Male	toi	220916-164149_toi_97d_elicit_40.wav
yabota minimba yakaya kuli lukumba 	16	2835	Male	toi	220829-123454_toi_0ae_elicit_34.wav
sena kuli uuya kukuvuna taaku pe 	16	2586	Male	toi	220825-172540_toi_0ae_elicit_33.wav
nkotuya kuti kotana kwata antela kotana kwatwa 	16	3720	Male	toi	220829-204606_toi_0ae_elicit_10.wav
basike farao wakabalwiida ciloto cakwe pele katakwe naba omwe iwakakonzya kucipandulula 	16	13635	Male	toi	221011-181531_toi_308_elicit_0.wav
ndaamba nduwe lwando wakavwiila haamwaandwe cakurwenyuka nduwe cinyama ooinda kubija kuzinyama 	16	13521	Male	toi	220907-203915_toi_97d_elicit_38.wav
kuli bantu bone alimwi amubwa basotooka cilindi camibala iisiya yamungunga waji alimwi iituba 	16	8643	Female	toi	221213-093545_toi_b9a_elicit_49.wav
kucintu neciba comwe mung anda zyoonse buyo nzyaajisi wazyaaba mumaanza aangu 	16	8485	Male	toi	221011-174142_toi_308_elicit_45.wav
ikabunga kabantu banji baleendeenda mumugwagwa uli mumunzi kabali kusyule amoota kakuli omwe weenda amaulu 	16	8417	Female	toi	221230-123721_toi_b9a_elicit_3.wav
mwana wamwanike wakwe ambono zyabo zyoonse nzibakavubide abasing anda boonse 	16	9664	Female	toi	220904-192446_toi_0ae_elicit_46.wav
cabantu bantu bakali kupenga kapati bamwi bakali 	16	3017	Male	toi	220829-121211_toi_0ae_elicit_1.wav
alimwi ciloto mbucakaindululwa tobile kuli farao nkukuti makani abambwa kuli leza nkabela leza ulafwambaana kwaacita 	16	12659	Male	toi	221011-181531_toi_308_elicit_27.wav
kuti ulinyandidwe kapati biya sena inga wandipanduluda ncolilemeka boobu watusabila omucele webo 	16	13362	Male	toi	220907-203915_toi_97d_elicit_26.wav
ha yabota minimba yakaya kuli lukumba niyakaya kuli 	16	4287	Male	toi	220829-123454_toi_0ae_elicit_38.wav
nkabela bantu mbaakali abo ambelele ang ombe ankamele zyoonse wakababamba mumakoka obile 	16	11275	Male	toi	221011-153723_toi_308_elicit_2.wav
walyaanga akatambo kasalala pyu wati ngooyu mutaanzi kuzyalwa 	16	9392	Male	toi	221011-174142_toi_308_elicit_30.wav
mbuboobo mbwaakaulikwa izina lya israyeli alimwi leza wakamwaambila kuti 	16	6874	Male	toi	221011-163041_toi_308_elicit_13.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	13385	Male	toi	220912-191425_toi_97d_elicit_46.wav
muntu omwe omwe uukwete ulayanda kuba abasune bakulimya ampwizi zyakukama 	16	11275	Female	toi	220912-145955_toi_707_elicit_17.wav
kuti nindajisi mali biya nindazyuula zyoonse izyili momuno amana walo kaya kwabo 	16	8780	Female	toi	221228-102126_toi_b9a_elicit_38.wav
alimwi ulya taasyi inga wapenganzi alwilyo loonse olo kufwumbwa ngooyanda 	16	8734	Female	toi	221228-104522_toi_b9a_elicit_15.wav
nkabela bweeme bwako tabukooyoomana mbuli micelo yangolida mucisuwo cansiliva 	16	12909	Male	toi	220916-181440_toi_97d_elicit_22.wav
koamba omukalima waakuleta akutyani sunu 	16	3924	Male	toi	220824-212101_toi_0ae_elicit_46.wav
ibbwe lyakujazya mulomo wacikala lyakali ipati matanga oonse naakabungene nkuko 	16	9664	Female	toi	221229-142606_toi_b9a_elicit_4.wav
mbwaakasikila kung anda yakwe wakaindilila kutila tukoko munkomeki 	16	6851	Female	toi	221228-162240_toi_b9a_elicit_31.wav
nkaambo inzila zyamuntu zili mumeso aa jehova ngonguwe uulingula migwagwa yakwe yoonse 	16	7986	Female	toi	221213-115557_toi_b9a_elicit_41.wav
bulilu bwazisyu buli antoomwe aluyando mbubotu kwiinda musune uuyokedwe alusulo 	16	9233	Female	toi	221213-153842_toi_b9a_elicit_48.wav
mubuzuba obo izaka naakalesegwa lino sara wakabona mwana wa hagare mu egepita 	16	9823	Female	toi	220929-204510_toi_97d_elicit_6.wav
mubelesi wakaamba mbuli mbubakasika basilisi botatwe ambubakamusinikizya kuti babwa bayaswe ndonga 	16	14338	Male	toi	220907-201714_toi_97d_elicit_18.wav
musilisi haatimba wakaamba kutu bakamubbida mali aasika kuzyuulu zyosanwe amyaanda yotatwe yamakwaca 	16	13204	Male	toi	220907-201714_toi_97d_elicit_24.wav
kufuma kuya kukweeba nkaambo mbabaminidwe 	16	2586	Male	toi	220825-180654_toi_0ae_elicit_29.wav
kuti koyeeya kuti wakayabayizya kalinda ino iwe uyeeya 	16	5717	Female	toi	221228-175149_toi_b9a_elicit_35.wav
pesi notubelesya kaambyo aka mukukanana tatwaambi nkanga ilike pe 	16	4129	Male	toi	220829-210823_toi_0ae_elicit_44.wav
ibayaki bobilo balikkede mujulu kumbali mbali amayake 	16	4514	Female	toi	221230-130419_toi_b9a_elicit_25.wav
wakavwiila akumwitila mukati kumwi kapenuna bbuku lyaavwumbide katobolo akasando 	16	11684	Male	toi	220912-174208_toi_97d_elicit_27.wav
umwi mufwazi wangoma wakali kutegwa mugwagwa 	16	3017	Male	toi	220829-210823_toi_0ae_elicit_25.wav
ino kuti wafwa olaa mulandu 	16	1542	Male	toi	220829-115108_toi_0ae_elicit_43.wav
