sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
nyika yoonse ya egepita ili kunembo lyako kazika uso abakulana bako mububotu bwanyika bakale munyika ya goseni 	16	12047	Female	toi	221230-160247_toi_b9a_elicit_48.wav
koula busongo alulayo abupampu wisi mululami ulasekelela loko uuzyala musongo ulajana kukondwa mulinguwe 	16	12931	Female	toi	221214-090248_toi_b9a_elicit_24.wav
mubwa walakama ulakusola kulanga mujulu a cisamu 	16	4446	Female	toi	221210-182954_toi_b9a_elicit_19.wav
kana kasimbi kasamide cisani ca nkwiki kwiki walakama mulaka wakwe anze 	16	6420	Female	toi	221210-174855_toi_b9a_elicit_16.wav
mwezi oyu nceciindi batonga nobaamba kuti mpaatusuku tuce nkaambo inga misuku yamapopwe icili mice 	16	9460	Female	toi	220828-202103_toi_707_elicit_32.wav
pesi kumulanga biyo wakali kweelela kuba cigwebenga 	16	4401	Female	toi	221228-151724_toi_b9a_elicit_19.wav
mubwa uusiya uimvwi mubusena meenda nkwali mafwaafwi ankomwe yamabwe 	16	5966	Female	toi	221212-132317_toi_b9a_elicit_2.wav
musinsi uccovwa ncinga ujisi vwili lyomwe munsi munsi amuntu weenzya honda mumugwagwa wiinda bantu banji 	16	12682	Female	toi	221205-145546_toi_b9a_elicit_26.wav
musimbi uusamide delesi yaapobwe walanga cakulaale kakuli citondezyo ilacitika kusyule kwakwe 	16	10617	Female	toi	221213-103202_toi_b9a_elicit_10.wav
omwe mukaintu uusamide delesi isyoonto iisiya alimwi acitambala camungunga waji 	16	6738	Female	toi	221213-085747_toi_b9a_elicit_10.wav
babwa bobilo uusiya a wa myuubi iisiyo balabalika mulubuwa 	16	8349	Female	toi	221212-085950_toi_b9a_elicit_21.wav
ku sodoma a gomora a adima a zeboimu kusikila ku lasa mbaabo bana ba hamu 	16	12954	Female	toi	220904-192446_toi_0ae_elicit_29.wav
bumama taata ndijwi pati libike mumoyo 	16	3834	Female	toi	220912-144621_toi_707_elicit_25.wav
lino nibwakaca abrahamu wakafuma wabweza zinkwa ankomo yamaanzi wapa hagare 	16	10164	Female	toi	220929-204510_toi_97d_elicit_14.wav
mpawo wakatolelela bana bakwe bobile manase a efrai mu elyo jakobo wakalwiidwa kuti 	16	9483	Female	toi	221230-151048_toi_b9a_elicit_10.wav
lino wakati ijwi ndijwi lya jakobo pele maanza ngaa esau takwakamuziba pe 	16	8485	Female	toi	221230-113547_toi_b9a_elicit_32.wav
elyo inzala niyakaba koonse koonse kunyika josefa wakajalula mavuko oonse waabila ba egepita zilyo inzala yakakataazya loko munyika yaegepita 	16	13408	Female	toi	221230-203112_toi_b9a_elicit_8.wav
kamutuyobola biyo kutegwa mukaa kuyiisye bana bacizya munsi ndiyeeya kuti balo inga batuyanda kapati naa 	16	8553	Female	toi	221228-125403_toi_b9a_elicit_7.wav
ibbiza lisiya siya linunsya nunsya nsingo yamukaintu mbuli masusu aakwe mbwaaululuka 	16	7940	Female	toi	221207-145254_toi_b9a_elicit_6.wav
mwaalumi uusamide cisani camubala wacikambwe wa mungunga waji alimwi akasoti kakudwaya ka nyanzabili uusamide magilazi mapati alimwi uladwaya 	16	11071	Female	toi	221212-132756_toi_b9a_elicit_16.wav
nkamumpati yabana basamide nyanzabili bala mweta mweta kumwi baliimvwi a cikolo ca pulaimali 	16	8462	Female	toi	221210-184833_toi_b9a_elicit_24.wav
musankwa uufwulukide ulaa masusu azingene zingene amagilazi usamide maguloovu aatuba mbuli mbwayasa cimwi cintu mubbodela 	16	11525	Female	toi	221205-204405_toi_b9a_elicit_14.wav
haatimba wakaazyiba ansi akaambo kanguwe wakalomba kawiiwi kuli lubumba 	16	9256	Female	toi	221228-183113_toi_b9a_elicit_41.wav
mwanamusimbi musyonto ulakwambaula a luwaile kakede mung anda yakuizizya 	16	6012	Female	toi	221207-173408_toi_b9a_elicit_25.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	9324	Female	toi	221214-095919_toi_b9a_elicit_31.wav
musankwa uudukumene alimwi katambaika maanza ulimukati mwa hwili 	16	7464	Female	toi	221210-184158_toi_b9a_elicit_15.wav
naanga bamwi tabasoli akoona pe 	16	3017	Female	toi	221203-160114_toi_ee8_elicit_14.wav
aalo matwi kaakazya ncaakali kumvwa 	16	3856	Female	toi	221228-183113_toi_b9a_elicit_23.wav
ulya kakololo kuli ncaakacita kumusimbi cakapa kuti afwambaane kuzumina kukwatwa kuli nguwe 	16	11139	Female	toi	221228-102126_toi_b9a_elicit_49.wav
mbwakonzya kuti citamvwungwi kumasamu aamuka mambo 	16	4333	Female	toi	221228-105726_toi_b9a_elicit_0.wav
basamide zi sani zya cikambwe a kutuba a ntambo mumusana zya mungungawaji kumbele a ngoma zinji zibikidwe a ngowani mbili isamide mukaintu 	16	12001	Female	toi	221210-174315_toi_b9a_elicit_6.wav
ndaamba kufwa obu bupati bulandigwasyanzi elyo jakobo wakati taanguna kukonka 	16	8462	Female	toi	221230-114451_toi_b9a_elicit_0.wav
naakamana kuumputwa bbodela lyabukoko mumutwe kalinda wakaa kusyonka mulomo ansi ndwajilo 	16	9165	Female	toi	221228-180049_toi_b9a_elicit_12.wav
mombe yokwanu ilililwa mukabiya 	16	2858	Female	toi	221204-133851_toi_ee8_elicit_6.wav
abalo baludaala daala baamba banene kuti banvina maanu tabakonzi kuyeeya cili kumbele twaambo twabo ntwabwana 	16	9732	Female	toi	221214-102741_toi_b9a_elicit_7.wav
mukaintu nakalindu usamide cisani cisalala a myengo ituba ujusi mwana wakwe usamide zisani zikozyana a zyakwe kali kumwetula kuti a fotolwe 	16	12364	Female	toi	221210-180127_toi_b9a_elicit_0.wav
nkaambo wakati jehova ulibwene mapenzi aangu ncobeni mulumaangu ulandiyanda lino 	16	7441	Female	toi	221229-142606_toi_b9a_elicit_47.wav
kuli musankwa pesi uubeleka kwakwe oyu musankwa masiku inga uleendeenda kulonda munzi 	16	9301	Female	toi	221228-155549_toi_b9a_elicit_9.wav
bamakaintu botatwe basamide zisani zyamapobwe zyamabala mabala balazyanza ane mulubuwa 	16	9211	Female	toi	221212-131327_toi_b9a_elicit_36.wav
akale inga umwi kaya kutozya kajinjinji kuwa bakakkala zyuuno zyamipando haamwaandwe 	16	10799	Female	toi	221228-151724_toi_b9a_elicit_10.wav
muntu utanta mulundu mulamfwu uupapalete kumwi kajilisidi ntambo yakulikwabilizya 	16	8144	Female	toi	221230-123721_toi_b9a_elicit_47.wav
elyo jakobo wakamyonta rakele wakwiila ajwi lyakwe walila nkabela jakobo wakalwiida 	16	9959	Female	toi	221229-142606_toi_b9a_elicit_16.wav
kumwi kalijatilila mumatwi akaambo kakucisa nkombo wakamukwasula iwakunze mweenzinyina 	16	9097	Female	toi	221228-175149_toi_b9a_elicit_44.wav
bakali kusambala nswi cimwi cindi 	16	1815	Male	toi	220829-210823_toi_0ae_elicit_6.wav
mubwa uuitwa kuti german shepherd ulabalika akasamu mumulomo 	16	4741	Female	toi	221212-121357_toi_b9a_elicit_13.wav
mubwa uutuba alimwi amubwa uusiya siya balabalikilana kunkomwe 	16	9165	Female	toi	221213-093545_toi_b9a_elicit_27.wav
kalyumbo kalakunyona akuluka abobo bantu balakuluka akunyona 	16	9392	Female	toi	221207-173408_toi_b9a_elicit_20.wav
elyo kaini wakaswanana amukaakwe nkabela wakaminta wazyala enoki alimwi 	16	7532	Female	toi	221228-194723_toi_b9a_elicit_45.wav
na bami bacita bubi ncisesemyo nkaambo bululami mbobukazika cuuno cabwami 	16	8122	Female	toi	221214-080256_toi_b9a_elicit_26.wav
basikitanta bobilo basoleka kutanta mulundu uvwumbidwe caanda koonse atala alo beenzinyina mpobabede kubalindila 	16	12455	Female	toi	221205-145546_toi_b9a_elicit_27.wav
wakalimvwa kuti nguzu ziya bumana wakalibona bbodela lyakajisi bukoko 	16	5762	Female	toi	221228-180049_toi_b9a_elicit_6.wav
musankwa ulakusola kusola kufuzilila ci bbaluni kubesha ci ling i ca nsimbi ci pati 	16	9596	Female	toi	221210-153407_toi_b9a_elicit_2.wav
ibalombwana bali bone balikkede munsi munsi aacisamu kababandika umwi kaimvwi kulanga meenda muzyiba mpoona umwi ukwasula bwato 	16	10867	Female	toi	221230-125444_toi_b9a_elicit_24.wav
musankwa wasotooka kutegwa anywisye bbola mumutanga 	16	3267	Female	toi	221212-131327_toi_b9a_elicit_10.wav
mukaintu usamide cisani ca sikkaka a musinsi u siya ulikkede a cuuno ca cikambwe a nyenyezi zitubakumbele a mupanda wa matina 	16	13113	Female	toi	221207-215437_toi_b9a_elicit_16.wav
mwana musimbi alimwi amusankwa waku asia balabalika kumbele kwa kkamela mumalubazu aindene kuli bantu bambi 	16	9664	Female	toi	221213-095629_toi_b9a_elicit_12.wav
kuti maanzi atalika kuceya ansi lino wakalindila alimwi mazuba aali musanu aabili 	16	9891	Female	toi	220904-185526_toi_0ae_elicit_5.wav
imwaalumi ulilede amunseme akati moota uusiya siya utegwa suv amoota wamubala wamungunga waji muciyobwedo camyoota 	16	10345	Female	toi	221230-124807_toi_b9a_elicit_6.wav
banamutekenya bobillo beenzya moota uubambidwe bwaandeene 	16	6216	Female	toi	221207-144416_toi_b9a_elicit_22.wav
mukaintu uli a anvwi uli a ku vununa ma pepa a buku ku bana bakede kabunga a zyuno zya cikambwe 	16	11502	Female	toi	221210-175557_toi_b9a_elicit_18.wav
mwana musankwa uuboneka mbuti ula myaka fwuka na kkumi uzela nswi mukalonga 	16	8167	Female	toi	221213-095629_toi_b9a_elicit_26.wav
makani aamwi aabubotu bwabusongo nobana amuswiilile lulayo lwauso 	16	7509	Female	toi	221213-114114_toi_b9a_elicit_48.wav
mazuba oonse aamuntu uupengede alakataazya pele uukondwa mumoyo uli apobwe lyoonse 	16	8439	Female	toi	221213-153842_toi_b9a_elicit_46.wav
bana bali bone bachoja manchinga abo a kunyonena kazila 	16	5966	Female	toi	221210-143625_toi_b9a_elicit_23.wav
bantu bakacili kumulanga wakabikka nkomeki atebule mpamunya nkulemyalemya kumakosi kuya anze 	16	11253	Female	toi	221228-162240_toi_b9a_elicit_27.wav
mwana wamwanike wakwe ambono zyabo zyoonse nzibakavubide abasing anda boonse 	16	9664	Female	toi	220904-192446_toi_0ae_elicit_46.wav
bantu babi tabamvwisyi kubeteka pele basikuyandaula jehova balamvwisya 	16	14837	Male	toi	220912-191425_toi_97d_elicit_48.wav
mukaintu muna asia usamide mukkame wa nkwiki nkwiki a jansi lya cikambwe ulakulangisisya pearl liboneka cikambwe a sikkaka 	16	9937	Female	toi	221210-143625_toi_b9a_elicit_1.wav
mwaalumi usamide yunifoomu ya mulotwe wabikka cibulo kabotu kabotu mucipulo cimweka mweka 	16	7078	Female	toi	221230-121748_toi_b9a_elicit_19.wav
mpawo bantu bakatolelela cipo eco amali aambi mumaanza aabo a benjamini mwanike wabo banyampuka bainka kuegepita baakwiima kubusyu bwa josefa 	16	12387	Female	toi	221230-204223_toi_b9a_elicit_24.wav
kanji mumanyuzipepa tulajana kuleezegwa mbulimbokulimwa ambuli mbokubambwa bana 	16	10572	Female	toi	220912-161719_toi_707_elicit_26.wav
mukaintu uusiya amukaintu mukuwa kusanganya abamakuwa basankwa botatwe basamide zyisiya kabali kumbele amatantilong anda mpoona bantu banji balikkede 	16	14202	Female	toi	221205-142705_toi_b9a_elicit_24.wav
amwaambe luselo lunji azipo zinji mbubonya mbuli mbumuyanda njoomupa ncomwaamba pele amundipe musimbi mukwate 	16	20123	Male	toi	221011-160540_toi_308_elicit_26.wav
bulimo uleenda kumazuba wabona cibaanga ngusyaanza 	16	6897	Female	toi	220912-145955_toi_707_elicit_36.wav
musimbi uusamide bbikkini uleenda kumnkomwe kuli museenga mpoona amakumbi alalibonya 	16	7713	Female	toi	221207-150000_toi_b9a_elicit_9.wav
mukaintu uujisi kabbeke ka mubala uutuba wa nkwihyi kwihyi alimwi kajisi magilazi aabikidwe kusikipa wayaama kubwaanda 	16	10141	Female	toi	221213-091016_toi_b9a_elicit_20.wav
naakatalika kulailila mutelampondo haamwaandwe kumwi kalanga acipepa cakali kulemba mweenzyina 	16	12954	Male	toi	220912-160501_toi_97d_elicit_45.wav
miyeeyo yabaluleme niabulemu pele makanze aabasizibi ngalweeno 	16	7441	Female	toi	221213-151941_toi_b9a_elicit_0.wav
wakamulenga mucinkozya ca leza wakabalenga boonse mwaalumi amwanakazi alimwi 	16	6261	Female	toi	221228-195818_toi_b9a_elicit_13.wav
nkamu yabantu ilikkede kaizinguliukide matafule aajisi tunjaka na ma kkopyuta kumwi kaba bikkilide manu kuli cimwi cali kucitika kulumwesyi 	16	11774	Female	toi	221212-085950_toi_b9a_elicit_16.wav
mwana musankwa utola lubazu mukutondezya zyintu 	16	5603	Female	toi	221205-204405_toi_b9a_elicit_7.wav
ciewasya nzi kukombelela buumi bwamuntu omwe kuti kakuli obo buumi bukombelelwa buletela 	16	8553	Female	toi	221228-145629_toi_b9a_elicit_47.wav
maswu a bantu bali musanu balaboneka mu caanda muli saka lya cikuwa liboyu kabapati lya mushobo wa cikambwe 	16	12183	Female	toi	221210-150640_toi_b9a_elicit_9.wav
pesi cintu cipati ncoclede kuzyiba nkuti iwe uli mwanaangu mebo ndime uso 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_13.wav
pele baololokede balayanda kumuvuna mufubafuba ulaamba bukali bwakwe boonse 	16	11321	Male	toi	220916-164149_toi_97d_elicit_31.wav
boonse bamakaintu mbaakakwatilila banabakwe bakali lomene 	16	6216	Female	toi	221228-095833_toi_b9a_elicit_41.wav
bamane nkubwezelela aali kutyoka nkuleta kumunzi 	16	3743	Female	toi	221204-133851_toi_ee8_elicit_11.wav
wakajana nceciindi ncotwamana kulalila 	16	3493	Female	toi	221203-121206_toi_ee8_elicit_8.wav
nkamu yabant bali anze aabusena buulilwa caanda cashuga cibambidwe acikwankwani cipati azi paipi zyobilo 	16	11343	Female	toi	221212-131327_toi_b9a_elicit_15.wav
sizibi ulajana zyakuvola zyalweeno pele uubyala bululami ulajana impindu iitamani 	16	11706	Female	toi	221213-134611_toi_b9a_elicit_32.wav
bantu bakali biyo kwiinsauka kuzyana ng anda yoonse 	16	4424	Female	toi	221228-102126_toi_b9a_elicit_25.wav
bamakaintu bobilo amwana balikkede acikkocci cijisi tulembe kumbele a tente kukaanda kakaindi 	16	9233	Female	toi	221205-212020_toi_b9a_elicit_6.wav
bumwi buzuba cifumofumo jumbabula wakati 	16	3607	Female	toi	221204-154324_toi_ee8_elicit_13.wav
mukaintu ulabalika balika asyoonto syoonto mumbali lyamugwagwa munsi akalundu lundu kalaa bwizu 	16	7260	Female	toi	221230-121748_toi_b9a_elicit_48.wav
sikuma kaneti usamide cisani ca sikkaka ulikusotoka a kusola kuti aume kaneti 	16	7123	Female	toi	221210-182954_toi_b9a_elicit_0.wav
toonse biyo tuli bana bamuntu omwe tuli bantu baluleme balanda bako tabali basimutambatamba pe 	16	9369	Female	toi	221230-203112_toi_b9a_elicit_23.wav
ibana bashonto bobilo bali mumabbusu anyanzabili baleenda munzila yamudolopo kakuli umwi mukaintu mukando usamide mabbusu asiya ulabatobela 	16	10527	Female	toi	221207-165029_toi_b9a_elicit_35.wav
nkabela bakali kulya caabilo cabo farao ncaakabapa aboobo teebakauzya nyika yabo 	16	7940	Female	toi	221230-151632_toi_b9a_elicit_22.wav
ziendelezye isikati amasiku akwaanzaanya mumuni amudima nkabela leza wakabona kuti ncintu cibotu 	16	9959	Female	toi	221228-192906_toi_b9a_elicit_3.wav
bana basankwa bobilo basamide zyisani zyisiya baloba nswi kumwi uusamide zyisani zyacikambwe ulalangilizya 	16	12160	Female	toi	221205-133657_toi_b9a_elicit_18.wav
amutume umwi wanu kuti akete mwanike wanu pele nywebo mulaangwa 	16	6783	Female	toi	221230-203112_toi_b9a_elicit_28.wav
muvubi uleendelezya mutengwana sizikoloto ngumuzike wasikukolotya 	16	16040	Male	toi	220916-174104_toi_97d_elicit_17.wav
wakaa kukkala acuuno ciseyamwa akutalika kuyeeya haadunka 	16	7486	Female	toi	221228-130305_toi_b9a_elicit_9.wav
mukubusyi ulaamasusu alaatombe uusamide cibaki abuluke bwajini ulalanga 	16	8122	Female	toi	221205-124826_toi_b9a_elicit_26.wav
mubwa usiya utegwa greyhound usamikidwe jezi lya nyanzabili a lituba lilembedwe namba seven uli akuzuza mu kazila 	16	11820	Female	toi	221210-183518_toi_b9a_elicit_21.wav
mukuwa wakati ncibotu kamuya pesi mukaboole mbubwena mbomwaa mba munsondo 	16	7191	Female	toi	221203-160114_toi_ee8_elicit_27.wav
wakaleta mulandu mupati but kumwami kalenganzubo ncaatakali kumana mapena kuli neuwe 	16	11752	Female	toi	221228-180049_toi_b9a_elicit_35.wav
mukaintu amwaalumi balaanze 	16	3198	Female	toi	221205-160542_toi_b9a_elicit_1.wav
mwaalumi uusamide cipoompo camubala wa fwuleenke ulipukuta kumeso kumwi mwaalumi uusamide cipoompo camubala wafwuleenke 	16	10912	Female	toi	221205-145546_toi_b9a_elicit_18.wav
mudaala uusamide sikipa iisiya iilembedwe njisi nyimbo alimwi anzyeete yabasin gombe usobanya bbanjo 	16	8870	Female	toi	221213-103711_toi_b9a_elicit_24.wav
nkaambo kakuti abrahamu wakaswiilila ijwi lyangu akubamba imbeta zyangu milazyo yangu indayo zyangu amulao wangu 	16	9369	Female	toi	221230-114451_toi_b9a_elicit_10.wav
imbono zitamani abululami micelo yangu mibotu kwiinda ingolida ingolida iisalala ncendenga ncibotu kwiinda insiliva loko 	16	12364	Female	toi	221213-132311_toi_b9a_elicit_10.wav
mwaalumi ooyu uuli kusyule utamba sikusobana cisobanyo camavwili uusotooka 	16	6602	Female	toi	221212-125046_toi_b9a_elicit_13.wav
mulombwana unyina munzi uloona kakuli mutwe ubikkide abbwe 	16	5422	Female	toi	221207-165029_toi_b9a_elicit_1.wav
una kubelekela bantu bobilo uulya uli mwida awalo diogwa neuwako kale nkaambo wakazumina kukwata banyina 	16	11298	Female	toi	221228-145629_toi_b9a_elicit_38.wav
alimwi kiipentedwe penti yacisikili kubwaanda kusyule 	16	3947	Female	toi	221213-104742_toi_b9a_elicit_22.wav
ndiya kukujana kukavwu kasubila wakajokezya ntobolo yakwe ansando munkomwi yamukati aajekete 	16	14293	Male	toi	220912-165131_toi_97d_elicit_13.wav
mwaalumi uusamide zyisani zyituba ulipetede maulu kukkala mumbali azyisuwo zyijisi cisyu mani ciindene indene kumusyika 	16	11003	Female	toi	221205-203343_toi_b9a_elicit_24.wav
mwalumi usamide cisani ca cisombo ulakwenda kuya ku musilikali winvwi a kusotekela mugwagwa wabana maleya 	16	10685	Female	toi	221210-173747_toi_b9a_elicit_20.wav
mwaalumi waku asia uusamide sikipa ilamfwu maanza yamubala wa cikambwe ulangilila muunda wamansaansa akanzila kajisi azilembedwe 	16	10821	Female	toi	221212-091650_toi_b9a_elicit_10.wav
tutabi balimi abavubi banjombe toonse syokwe lyapya nombe zilabula bwizu bwakucela 	16	13068	Female	toi	220912-145955_toi_707_elicit_20.wav
akaambo kamunyono tobantu basiya cilatwaalila kuvwuba 	16	5762	Female	toi	221228-102126_toi_b9a_elicit_32.wav
kuli bantu banji bakkede na baimvwi mumusenga alimwi kakuli a tilaki 	16	6760	Female	toi	221213-083947_toi_b9a_elicit_4.wav
mbuboobo bululami bwangu mbubuyooboneka mumazuba aaboola waakusika kuzoolingula zyakuvola zyangu 	16	12455	Female	toi	221229-141356_toi_b9a_elicit_47.wav
mubwa uli a masusu mafwafwi a siya a tuba ulakutijana mu bwizu bu siya siya a nyanzabili 	16	8212	Female	toi	221210-161339_toi_b9a_elicit_15.wav
nibakaswangaana magozwe wakamwaambila tomaasii caano cabuumi bwake wakamwaambila mbuli mbwaakatija kuzwa kuli baacisyanyina 	16	11162	Female	toi	221228-192202_toi_b9a_elicit_14.wav
lino eco ncaakacita cakabija mumeso aa jehova aboobo wakamujaya alakwe 	16	8349	Male	toi	221011-174142_toi_308_elicit_2.wav
caalama wakaliyumya yumya kuti balangane a haamwaandwe 	16	5013	Female	toi	221228-162240_toi_b9a_elicit_9.wav
masiku liya nelanga njide kuti musimbi ulaa maano biya 	16	4764	Female	toi	221204-133851_toi_ee8_elicit_47.wav
makani manji manji akakakananwa pele kwakalangika kuti nondo tanaakali kuteelela caka iikwaambwa 	16	7917	Female	toi	220906-211510_toi_707_elicit_11.wav
bantu bali kumi a babili balikede a tefule mponya umwi wabo ulinvwi kabweza cakunua mu nkomeki 	16	10390	Female	toi	221210-143625_toi_b9a_elicit_3.wav
alimwi a cikambwe a kati ka nzila 	16	3720	Female	toi	221210-174315_toi_b9a_elicit_4.wav
muntu ulazyana ambwe mpati munsi munsi abusena bujisi zisamu 	16	4787	Female	toi	221212-120347_toi_b9a_elicit_8.wav
alimwi anyanzabili balimvwi kunze kwa tuoota tusyonto kakuli mubelesi uusamide yunifoomu yamungunga waji uubaita kukabbokesi kakutambulida maali 	16	12523	Female	toi	221212-120907_toi_b9a_elicit_2.wav
nkaambo ndakamulesya kuyandaula basilisi bambi kuti agusye da nindakamusyomezya kumukwata 	16	9642	Female	toi	221228-145629_toi_b9a_elicit_40.wav
bamakaintu bobilo balikkede amusena nkobaulisya zyakulya zyijikidwe kale kabalanga tulongo longo kutegwa baule cakulya 	16	10504	Female	toi	221212-093156_toi_b9a_elicit_16.wav
jumbabula wakavuwa kuti umuna mudaala uya kucilya cinkomba buzuba mboya kupenga 	16	7804	Female	toi	221204-123335_toi_ee8_elicit_36.wav
silutwe wa basikalumamba usamide sikipa limweka wiimvwi kumbele lyamootokala amubwa wakwe 	16	8417	Female	toi	221230-143938_toi_b9a_elicit_19.wav
bamakaintu bobilo boonse basamide magilazi basobana kasibyo mpoona bacembele basobana zyibelesyo zyanyimbo zyijisi tutambo 	16	8916	Female	toi	221230-143938_toi_b9a_elicit_2.wav
mwalumi wa cilezu usamide zisani zya mukuba ulikkede akuma kalizyo kumulomo 	16	6851	Female	toi	221210-144236_toi_b9a_elicit_0.wav
wakali kwille kubimba mbuli nzuki zibililizya muzinga wabuci 	16	4287	Female	toi	221228-180049_toi_b9a_elicit_1.wav
musimbi uujisi sikip iiisubila alimwi amsusu malamfwu aasiya siya ulilede acimpeelwa kakuli museenga kunsi 	16	9029	Female	toi	221213-091016_toi_b9a_elicit_2.wav
mwalumi a mukaintu bala zyana kumbali mukaintu mucembele ulinvwi amana bambi ba makaintu balaebelelela mumbali 	16	9188	Female	toi	221210-150640_toi_b9a_elicit_6.wav
mukaintu watola cibbubbu mukaanda kajisi nkendulu zyotatwe mbuli umbi mukaintu ujisi gilazi yawaini mbwaanyamuna kuboko 	16	10821	Female	toi	221205-133657_toi_b9a_elicit_44.wav
kabunga kaba sikusobana zisobanyo kaima cakugalamana mumuunda kakuli nkamu yabantu kusyule 	16	8212	Female	toi	221212-145541_toi_b9a_elicit_9.wav
naa ndilazumina naa ndilakaka aku akutyani wakabuzya caalama 	16	6261	Female	toi	221228-181007_toi_b9a_elicit_37.wav
cidada cipati ciyuunya mababa mbuli mbocizwa mumeenda 	16	5422	Female	toi	221212-125046_toi_b9a_elicit_41.wav
nkaambo mubukali bwabo bakajaya muntu amukunyema kwabo bakatyola musune 	16	7350	Female	toi	221230-145947_toi_b9a_elicit_24.wav
mbunga yabantu bali invwi mumulaini a mumbali a bwanda 	16	5331	Female	toi	221210-174855_toi_b9a_elicit_18.wav
mwana ula masusu aatuba tuba uusamide sikipa yanyanzabili ulikkede mucuuno cizungulukidwe azyuuno zimwi zyanyanzabili 	16	9619	Female	toi	221213-104257_toi_b9a_elicit_3.wav
wakanywa munggutyu yomwe biyo amane waunka afwooni 	16	7260	Female	toi	221228-162240_toi_b9a_elicit_32.wav
mbubo owaako intutube biyo ndatubona ambeyo 	16	3902	Female	toi	221204-133851_toi_ee8_elicit_43.wav
imuntu muna afulika ulanga mucifwotozya kumwi kasamide bulungu bwiindeneindene amadeekko atondezya zilengwa zyabo naa tunsiyansiya 	16	10980	Female	toi	221230-130419_toi_b9a_elicit_5.wav
mpawo juda wakaswena afwaafwi kulinguwe wati wence simalelaangu ndemulanda wako nyambe ijwi mumatwi aasimalelaangu 	16	12069	Female	toi	221230-161409_toi_b9a_elicit_20.wav
bakazumanana bacembele taku musimbi uunga waba aamubili muteteete boobo akuneneya kuli boobo cita 	16	9211	Female	toi	221228-094635_toi_b9a_elicit_31.wav
mudala usamide buluke bwa chilambwe achibaki cha musyobo wachikambwe alimwi a juzi lya musyobo wa nyanzabili ufweba tombwe kayamide a dangamwa 	16	11616	Female	toi	221207-172046_toi_b9a_elicit_10.wav
mubwa wamungunga waji uusamide nketani yacikambwe iila zyina ula bbulungana mumunda wabwizu 	16	8507	Female	toi	221213-103711_toi_b9a_elicit_1.wav
alimwi ulya taasyi inga wapenganzi alwilyo loonse olo kufwumbwa ngooyanda 	16	8734	Female	toi	221228-104522_toi_b9a_elicit_15.wav
kukubalika kutegwa ayenzye bulowa wakali kubalika ivoonse mu musumbuluko 	16	8326	Female	toi	221228-190233_toi_b9a_elicit_46.wav
ciyuni cipati ciituba cavwuumukila kutala ameenda 	16	6102	Female	toi	221212-093944_toi_b9a_elicit_19.wav
nkaambo inzila zyamuntu zili mumeso aa jehova ngonguwe uulingula migwagwa yakwe yoonse 	16	7986	Female	toi	221213-115557_toi_b9a_elicit_41.wav
imbelele zyakali kuminta kunembo lyanti aboobo zyakazyala zili abusaasa azili amyambo azili amabala mabala 	16	10209	Female	toi	221230-210020_toi_b9a_elicit_6.wav
inzila yabasizibi ili mbuli mudima uusia mbi tabezi kuli butezi mwanaangu swiilila majwi aangu 	16	11434	Female	toi	221213-115557_toi_b9a_elicit_14.wav
mwaalumi omwe ukkede usobanya kabbanjo kakuli umwi mwaalumi ulinvwi munsi mwa bbanjo mpati 	16	7600	Female	toi	221212-092637_toi_b9a_elicit_7.wav
mwaalumi amwana musimbi cakukkomana bayimikila kufwotolwa kumusyika kumbele acikkocci cabo 	16	7441	Female	toi	221230-133110_toi_b9a_elicit_4.wav
lino mumuni leza wakauulika kuti ndisikati awalo mudima wakauulika kuti masiku 	16	7645	Female	toi	221228-191455_toi_b9a_elicit_12.wav
wakamuvwiila kuti ndakacita obo nkaambo kakuti ndakali kuyeeya kuti ncobeni banti 	16	10322	Female	toi	220929-202615_toi_97d_elicit_32.wav
bapati balatalika kubika matuvu aamusamu wiitwa kuti kamaumba munsuwa zyabo 	16	7804	Female	toi	220828-202103_toi_707_elicit_38.wav
nkombo naakacili kuzibauka mbuli ciyuni nocizyala bana 	16	6148	Female	toi	221228-175149_toi_b9a_elicit_48.wav
wa zeboimu amwami wa bela aba boonse bakalibungene mukuti 	16	8485	Female	toi	220927-204620_toi_97d_elicit_4.wav
balanga langa yuuya muntu amukaintu wakwe 	16	2835	Male	toi	220829-123454_toi_0ae_elicit_41.wav
lino aba bana bako bobile mbowakazyala munyika ya egepita nkentanasika kulinduwe okuno ku egepita mbibangu 	16	8961	Female	toi	221230-151048_toi_b9a_elicit_15.wav
ambeyo ndayanda kuli katukkala mukukkomana aluumuno 	16	6125	Female	toi	221228-181007_toi_b9a_elicit_48.wav
muntu usamide ngowani iboneke mbuli koni uli akwenda munzila a ma bbeke manji 	16	5921	Female	toi	221210-172122_toi_b9a_elicit_37.wav
alimwi abulukwe ubooneka abenka uloona acuuno ane an ganda munsi munsi acintu cabukwabilizyi cisubila subila cizikidwe mabala ouvert 	16	13544	Female	toi	221212-144505_toi_b9a_elicit_11.wav
musimbi uusamide delesi yamubala wamungunga waji uliimvwi mupaaka kajalide ameso 	16	9846	Female	toi	221205-153008_toi_b9a_elicit_7.wav
