sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
wakamywa muntu uuzya mukupa uuma kalangu kutegwa bayanda kuula baunke 	16	7078	Female	toi	221228-131959_toi_b9a_elicit_1.wav.wav
aa haamwaandwe wabaa nzi sena wamuluba biya muntu ngotuunkila uyceya kuti inga wabaa opesi ibujula 	16	12137	Female	toi	221228-151724_toi_b9a_elicit_0.wav.wav
oyu mwezi ngwa milimo kwiina zintu zibotelesya zicitika pe pesi milimo yalo 	16	7554	Female	toi	220904-001239_toi_707_elicit_32.wav.wav
mwana musimbi alimwi amusankwa waku asia balabalika kumbele kwa kkamela mumalubazu aindene kuli bantu bambi 	16	9664	Female	toi	221213-095629_toi_b9a_elicit_12.wav.wav
elyo jakobo wakamyonta rakele wakwiila ajwi lyakwe walila nkabela jakobo wakalwiida 	16	9959	Female	toi	221229-142606_toi_b9a_elicit_16.wav.wav
mpoonya awo bakanywisya wisaabo waini masiku ayo ngaonya nkabela mupati wakasika 	16	9823	Female	toi	220929-202615_toi_97d_elicit_0.wav.wav
nkamu yabant bali anze aabusena buulilwa caanda cashuga cibambidwe acikwankwani cipati azi paipi zyobilo 	16	11343	Female	toi	221212-131327_toi_b9a_elicit_15.wav.wav
bantu botatwe balimvwi alukwakwa mucisi cizwide zimwi zintu zya lubulo kakuli omwe uleebelela muzimagilazi zyakubonesya zintu kulaale 	16	12999	Female	toi	221212-125952_toi_b9a_elicit_7.wav.wav
mukaintu usamide cisani ca nkwiki nkwiki ulakwenda a mwalumi utozya bbazu limbi musyule lyakwe 	16	9506	Female	toi	221207-213049_toi_b9a_elicit_20.wav.wav
bana bobilo baimikila a tefule kabalanga ca kulya ca bikwa 	16	4696	Female	toi	221210-172122_toi_b9a_elicit_49.wav.wav
zibunge kuti balye pele kabatana kulala bantu bamunzi nkokuti bantu ba sodoma boonse 	16	10731	Female	toi	220929-200958_toi_97d_elicit_5.wav.wav
bana botatwe umwi kajisi susu lisalala bambi bobilo kajisi masusu a siya zwi balakusobana kaba musilisi a cakusambalila zisani kacibikidwe a desiki lya cisombo 	16	13635	Female	toi	221210-150640_toi_b9a_elicit_3.wav.wav
kakuli mwaalumi umwi uujisi nzyeete yacikambwe ulabalanga kunze kwabo 	16	6080	Female	toi	221212-093944_toi_b9a_elicit_1.wav.wav
mukubusyi ulaamasusu alaatombe uusamide cibaki abuluke bwajini ulalanga 	16	8122	Female	toi	221205-124826_toi_b9a_elicit_26.wav.wav
wakamulenga mucinkozya ca leza wakabalenga boonse mwaalumi amwanakazi alimwi 	16	6261	Female	toi	221228-195818_toi_b9a_elicit_13.wav.wav
ameno aakwe ayootuba buu amalili zebuloni uyookala kunkomwe yalwizi uyooba inkomwe yamaato 	16	11434	Female	toi	221230-145947_toi_b9a_elicit_33.wav.wav
muzyali mupati uusalala uleenda amwanaakwe musankwa ujisi nketani ykucibbeke ciboneka mbuli mubwa 	16	9438	Female	toi	221212-093944_toi_b9a_elicit_12.wav.wav
boonse bamisyobo yoonse takukooyoosika limbi maanzi aazambangulwe kuzoovwinyauna 	16	10390	Female	toi	220904-190848_toi_0ae_elicit_44.wav.wav
makulo ali mbuli ibbwe liyandika mumeso aayooyo uuajisi kufumbwa nkwajokela ulajana coolwe 	16	8870	Female	toi	221214-081355_toi_b9a_elicit_5.wav.wav
ku pwando lilakucitika anze 	16	2586	Female	toi	221210-161339_toi_b9a_elicit_10.wav.wav
ngozyi kuti ulalula mudaala wakali kuya bucimwa ono mukaintu wako naakafwa haatimba tonookasalazigwa 	16	10890	Female	toi	221228-125403_toi_b9a_elicit_0.wav.wav
simweembela ng ombe ulijisilidi mbuli bbiza iitatambisidwe mboisoleka kumusowela ansi kumwi bantu kabalangilizya 	16	10821	Female	toi	221207-144416_toi_b9a_elicit_0.wav.wav
mukaintu uukkede mcisani cakusambila camadobwi dobwi aasiya alimwi acibbudula cisika mucibuno ulikkede mumugwagwa amabbeke otatwe alimwi aabbodela yanyanzabili 	16	13385	Female	toi	221213-103202_toi_b9a_elicit_22.wav.wav
na bami bacita bubi ncisesemyo nkaambo bululami mbobukazika cuuno cabwami 	16	8122	Female	toi	221214-080256_toi_b9a_elicit_26.wav.wav
imwaalumi ulilede amunseme akati moota uusiya siya utegwa suv amoota wamubala wamungunga waji muciyobwedo camyoota 	16	10345	Female	toi	221230-124807_toi_b9a_elicit_6.wav.wav
pesi kukona kupati kwiindilila nkutuma muntu kucikolo kumubbadelela mali aacikolo nkumupa zyoonse ziyandwa kuti amanizye kabotu lwiiyo lwakwe 	16	11661	Female	toi	221214-101722_toi_b9a_elicit_24.wav.wav
kunembo lya mamre muunda abrahamu ngwaakaula kuli efroni mu hi ti kuti auvube ube mavwikilo 	16	10753	Female	toi	221230-144601_toi_b9a_elicit_18.wav.wav
nkabela bantu ibakali kumulyango wang anda baniini abapati boonse buyo 	16	7554	Female	toi	220929-200958_toi_97d_elicit_16.wav.wav
nkaambo wakati jehova ulibwene mapenzi aangu ncobeni mulumaangu ulandiyanda lino 	16	7441	Female	toi	221229-142606_toi_b9a_elicit_47.wav.wav
lino bana ba israyeli bakacita obo josefa wakabapa ng ola mbubonya mbwaakaamba farao abulilu boonse wabapa 	16	9937	Female	toi	221230-160247_toi_b9a_elicit_12.wav.wav
muusimbi ulaa masusu malamfwu asiys siya avwumbide vwumbide kumeso ubikkide kuboko acamba 	16	9188	Female	toi	221205-204405_toi_b9a_elicit_1.wav.wav
bana banji banji balikkede a tefule mponya kana kasankwa kasamide cibaki cisalala kalanga ku cifotozyo 	16	10141	Female	toi	221207-142348_toi_b9a_elicit_2.wav.wav
musimbi uusamide delesi yamubala wamungunga waji uliimvwi mupaaka kajalide ameso 	16	9846	Female	toi	221205-153008_toi_b9a_elicit_7.wav.wav
bakaunka bakasike bakabajana basimbi babo mbaaba 	16	5104	Female	toi	221204-133851_toi_ee8_elicit_29.wav.wav
alimwi anyanzabili balimvwi kunze kwa tuoota tusyonto kakuli mubelesi uusamide yunifoomu yamungunga waji uubaita kukabbokesi kakutambulida maali 	16	12523	Female	toi	221212-120907_toi_b9a_elicit_2.wav.wav
bantu balalya mukafiteliya ijisi imutanda wacipulanga aciluli ca gilazi 	16	5626	Female	toi	221230-121748_toi_b9a_elicit_39.wav.wav
babwa bobilo aaba bali anze kakuli omwe uli ansi alimwi umwi ulasotooka mumuuya kubweza bbola 	16	7214	Female	toi	221213-112404_toi_b9a_elicit_10.wav.wav
konywa nsyiimbi kutegwa ulimvwe kabotu wamana uyaambile nyika 	16	7214	Female	toi	221228-175149_toi_b9a_elicit_13.wav.wav
wakalimvwa kuti nguzu ziya bumana wakalibona bbodela lyakajisi bukoko 	16	5762	Female	toi	221228-180049_toi_b9a_elicit_6.wav.wav
naakabona kuti bana bakwe bakakkede kabotu mumaanda aabo mudaala wakabaa ntunda 	16	9574	Female	toi	221228-095833_toi_b9a_elicit_44.wav.wav
mudala uusamide nzyeete yabasing ombe alimwi abulukwe bwa jiini bwacikambwe utandaanya mbelele amwana kulubazu lumwi 	16	9483	Female	toi	221213-091726_toi_b9a_elicit_14.wav.wav
eeci cifwanikiso camudaala mumuteende wacisote kakuli bantu kusyule tabalibonyi 	16	7736	Female	toi	221213-083400_toi_b9a_elicit_23.wav.wav
haatimba wakaazyiba ansi akaambo kanguwe wakalomba kawiiwi kuli lubumba 	16	9256	Female	toi	221228-183113_toi_b9a_elicit_41.wav.wav
kankala kamusyobo wasikkaka kali mubwizu a ng ombe ya 	16	5739	Female	toi	221207-174147_toi_b9a_elicit_23.wav.wav
mwana musankwa uujisi zigilazi zyakudwaya zyamungunga waji uusmide sikipa yacikambwe alimwi abulukwe bwakoonena bwacikambwe uli mujulu ku n ganda 	16	14905	Female	toi	221213-103711_toi_b9a_elicit_9.wav.wav
ceelo camuka chilindilila wakalaa ncicakamujisi 	16	7827	Female	toi	221228-124509_toi_b9a_elicit_33.wav.wav
musankwa uudukumene alimwi katambaika maanza ulimukati mwa hwili 	16	7464	Female	toi	221210-184158_toi_b9a_elicit_15.wav.wav
musankwa uusamide cakudwaya cisubila ulasobana mumuseenga ankomwe yalwizyi 	16	5104	Female	toi	221212-125952_toi_b9a_elicit_20.wav.wav
musankwa uusamide zysani zyisubila zyabbola ujisi mabbusu aakwe kumaanza kumwi kaseluka kuzwa mumoota 	16	11094	Female	toi	221205-124826_toi_b9a_elicit_11.wav.wav
balo bakazwisya makumi obile aamakkwacha babikka mpobakaambilwa kutegwa ijwi lyaangulukile limwi ambe 	16	10209	Female	toi	221228-132916_toi_b9a_elicit_24.wav.wav
sikweembela ng ombe wafwuuswa naali kuyanda kujatilila bbiza njatantide mumuzundano 	16	9324	Female	toi	221212-095230_toi_b9a_elicit_16.wav.wav
mwana umweta mweta kumwi kajisi kankuli kumwi katyanka tyanka ka limooti 	16	6511	Female	toi	221212-150524_toi_b9a_elicit_14.wav.wav
mukaintu uusamide sikipa yamubala wanyanzabili ulanga muncini ubbola kumwi nkamu yabantu kayilangilizya 	16	12863	Female	toi	221205-142705_toi_b9a_elicit_33.wav.wav
basilisi okuya kucibbadela bakaa kumubikka kumunzi nkobabikka bantu baciswa incinko 	16	8031	Female	toi	221228-124509_toi_b9a_elicit_30.wav.wav
uuvuzya imbono zyakwe kukujana impindu zyazikwelete ulaziyobweda sikufwida bacete luzyalo 	16	9075	Female	toi	221214-095919_toi_b9a_elicit_39.wav.wav
bamaalumi bobilo basamide zyisani zyakuyakizya balabeleka mumbali amugwagwa kubelesya mincini 	16	6624	Female	toi	221230-120719_toi_b9a_elicit_6.wav.wav
nkamu yabantu mpati babungana mumugwagwa kumushika kobasambala maluba 	16	7441	Female	toi	221213-082737_toi_b9a_elicit_25.wav.wav
mubwa mupati ulabalika mubwizu kajisi ntambo kumulomo 	16	4265	Female	toi	221212-092637_toi_b9a_elicit_0.wav.wav
bamaalumi bobilo basamide nyeete zyamabala mabala basobanya ngoma kakuli mwaalumi umwi usobanya cisbonanyo camuuya 	16	9982	Female	toi	221212-120907_toi_b9a_elicit_20.wav.wav
aasalala 	16	2019	Female	toi	220929-202615_toi_97d_elicit_21.wav.wav
abana ba josefa mbaakazyalilwa ku egepita bakali babili bantu boonse baluzubo lwa jakobo ibakeza ku egepita bakali makumi aali musanu aabili 	16	12342	Female	toi	221230-160247_toi_b9a_elicit_32.wav.wav
imbelele zyakali kuminta kunembo lyanti aboobo zyakazyala zili abusaasa azili amyambo azili amabala mabala 	16	10209	Female	toi	221230-210020_toi_b9a_elicit_6.wav.wav
nyika yabapaizi luzutu taakwe naakaiula nkaambo bapaizi bakalipedwe caabilo kuzwa kuli farao 	16	8984	Female	toi	221230-151632_toi_b9a_elicit_21.wav.wav
na wazumina kundicitila cintu eci buyo njooboola kweembela matanga aako akwaabamba 	16	7623	Female	toi	221229-141356_toi_b9a_elicit_44.wav.wav
musankwa usamide cibbudula cacikambwe ulasotooka sotooka abulo 	16	5104	Female	toi	221230-120719_toi_b9a_elicit_45.wav.wav
bulimo uleenda kumazuba wabona cibaanga ngusyaanza 	16	6897	Female	toi	220912-145955_toi_707_elicit_36.wav.wav
mpawo wakatolelela bana bakwe bobile manase a efrai mu elyo jakobo wakalwiidwa kuti 	16	9483	Female	toi	221230-151048_toi_b9a_elicit_10.wav.wav
mung anga uuli woonse nkobakamutola kwategwa namoonga wakala cibinde 	16	6397	Female	toi	221228-124509_toi_b9a_elicit_32.wav.wav
kuli basankwa baseka seka mubusena bwakusobanina abbola yabo 	16	5626	Female	toi	221213-083947_toi_b9a_elicit_16.wav.wav
buli mbuli bweema bwamuunda jehova ngwaalongezya leza akupe mume wakujulu 	16	7305	Female	toi	221230-113547_toi_b9a_elicit_39.wav.wav
babwa bako baya kudubulwa ntobolo kwainda mazuba otatwe alimwi biya tulijisi nguzu zyaku 	16	7486	Female	toi	221228-184203_toi_b9a_elicit_20.wav.wav
mane zyeemu ka zicimana kwibaiba mafuta baziburnba caba mukusu wacoondoonde 	16	10322	Female	toi	220903-202609_toi_707_elicit_17.wav.wav
imbunga yabantu a muntu omwe ulakusobana a roller skate kalanga bantu 	16	5989	Female	toi	221207-142348_toi_b9a_elicit_10.wav.wav
mukaintu uula masusu aatuba tuba ulilede mubwizu 	16	4378	Female	toi	221213-091726_toi_b9a_elicit_26.wav.wav
apanga lyamabekabeka ilyakali kuyumbana koonse koonse kusinkila inzila yamusamu wabuumi 	16	12069	Female	toi	221228-194723_toi_b9a_elicit_22.wav.wav
elyo bana ba israyeli bakasika kuyoosunza akati kabamwi basikusunza nkaambo kakuli inzala munyika ya kanana 	16	10254	Female	toi	221230-203112_toi_b9a_elicit_15.wav.wav
basamide zi sani zya cikambwe a kutuba a ntambo mumusana zya mungungawaji kumbele a ngoma zinji zibikidwe a ngowani mbili isamide mukaintu 	16	12001	Female	toi	221210-174315_toi_b9a_elicit_6.wav.wav
cakali kwiile kubee ncaano mbuli caba mwaaba a sulwe pesi kacili masimpe a nguni unga tasyomi 	16	8870	Female	toi	221228-185504_toi_b9a_elicit_11.wav.wav
mwana uusamide nsuti yakudwaya yamubala wa nkwihyi kwihyi amana iisiya mumeenda atuninga twa mabala mabala 	16	10073	Female	toi	221213-094418_toi_b9a_elicit_15.wav.wav
nabwiinga uusamide delesi iituba ulizingulukidwe abeenzinyina basibwiinga abeenzyinyina banabwiinga basamide zisani zisiya 	16	11253	Female	toi	221213-090454_toi_b9a_elicit_14.wav.wav
abalo baludaala daala baamba banene kuti banvina maanu tabakonzi kuyeeya cili kumbele twaambo twabo ntwabwana 	16	9732	Female	toi	221214-102741_toi_b9a_elicit_7.wav.wav
mulombwana ulakwenda mubbuwa kakuli kuli bantu balindila mota musyule lyakwe 	16	7101	Female	toi	221210-150640_toi_b9a_elicit_25.wav.wav
pele yebo wakatwaambila tobalanda bako kuti na mwanike wanu tasiki anywebo tamukooyoobona limbi busyu bwangu 	16	10821	Female	toi	221230-161409_toi_b9a_elicit_27.wav.wav
muntu omwe omwe uukwete ulayanda kuba abasune bakulimya ampwizi zyakukama 	16	11275	Female	toi	220912-145955_toi_707_elicit_17.wav.wav
alimwi utatobeli inzila zyakwe nkaambo muntu uupilingene ulasesemya jehova pele bantu baluleme mbobajisi lulayo lwakwe 	16	10322	Female	toi	221213-114114_toi_b9a_elicit_44.wav.wav
imbono zitamani abululami micelo yangu mibotu kwiinda ingolida ingolida iisalala ncendenga ncibotu kwiinda insiliva loko 	16	12364	Female	toi	221213-132311_toi_b9a_elicit_10.wav.wav
sikuuma bbola uusamide yunifoomu iituba wajata bbola mbuli mboyali kusika kumamanino a muunda wakusobanina bbola 	16	9301	Female	toi	221212-122525_toi_b9a_elicit_16.wav.wav
nibakaswangaana magozwe wakamwaambila tomaasii caano cabuumi bwake wakamwaambila mbuli mbwaakatija kuzwa kuli baacisyanyina 	16	11162	Female	toi	221228-192202_toi_b9a_elicit_14.wav.wav
mwaalumi uula mubwa uusiya ulikkede mukabwato camubala wamungunga waji ka iibuka mumenda aboombede 	16	10277	Female	toi	221212-115841_toi_b9a_elicit_18.wav.wav
banyama bamusyokwe abayuni bamusyokwe cita mbobabede buya balaa kanunko 	16	5762	Female	toi	221214-101722_toi_b9a_elicit_16.wav.wav
aboobo ndini kuli aazinji zyakulibambila sunu kumazuba ajunza 	16	8349	Female	toi	221228-125403_toi_b9a_elicit_48.wav.wav
kufwumbwa kuti kanditasyomi muziyanza mbuli bwaceeci ncomusola kundaambila 	16	9755	Female	toi	221228-125403_toi_b9a_elicit_10.wav.wav
elyo inzala niyakaba koonse koonse kunyika josefa wakajalula mavuko oonse waabila ba egepita zilyo inzala yakakataazya loko munyika yaegepita 	16	13408	Female	toi	221230-203112_toi_b9a_elicit_8.wav.wav
foci ciimbo cilaimbwa nyeendo zinji nobafumba mavu mane umwi kakaye kakamuwide 	16	10935	Female	toi	220904-001239_toi_707_elicit_12.wav.wav
lino juda abeenzinyina nebakasika kung anda ya josefa bajana kuti mpacili nkabela bakamuvundamina ansi 	16	9937	Female	toi	221230-161409_toi_b9a_elicit_14.wav.wav
pele inywe nobamwi kamuya aluumuno kuli usowanu 	16	5082	Female	toi	221230-161409_toi_b9a_elicit_19.wav.wav
musimbi uusamide bbikkini uleenda kumnkomwe kuli museenga mpoona amakumbi alalibonya 	16	7713	Female	toi	221207-150000_toi_b9a_elicit_9.wav.wav
uulekelela mulandu ulayandaula luyando pele oyo uuindulula makani ulapambukanya bayanduna 	16	11910	Female	toi	221214-081355_toi_b9a_elicit_6.wav.wav
bantu btatwe balinvwi a manela a tala akuzwida mung anda 	16	4741	Female	toi	221210-150640_toi_b9a_elicit_14.wav.wav
lwando wakapukunya biyo mutwe mumoyo wakali 	16	3675	Female	toi	221228-104522_toi_b9a_elicit_44.wav.wav
caalama wakalimvwa bubi wamvwa wayoowa cakamunyandya mbwaakazyi kutalika kuyoowa 	16	8802	Female	toi	221228-183113_toi_b9a_elicit_46.wav.wav
inkamu yabantu ilasobanya cibbanjo alimwi amabbanjo kumwi kabaimba muma maikulifooni 	16	7328	Female	toi	221212-095755_toi_b9a_elicit_15.wav.wav
ndizyi kuti aawo mpobede wakomena ndizyi kuti ulaa lubazu iwakulisalila musankwa ngoyanda 	16	8870	Female	toi	221228-095833_toi_b9a_elicit_12.wav.wav
waiboozya mubwaato mwaakabede lino wakalindila alimwi mazuba aali musanu aabili 	16	10458	Female	toi	220904-185526_toi_0ae_elicit_2.wav.wav
bakabona bana basimbi babantu kuti mbabotu nkabela bakakwata kufumbwa mbobakali 	16	9324	Female	toi	220904-182522_toi_0ae_elicit_9.wav.wav
aboobo kwakaba igoko alimwi kwakaba cifumo buzuba bwabili 	16	6602	Female	toi	221228-191455_toi_b9a_elicit_26.wav.wav
aboobo leza wanyanzya matanga aausowanu wapa ndime 	16	5172	Female	toi	221230-210020_toi_b9a_elicit_22.wav.wav
nkombo naakacili kuzibauka mbuli ciyuni nocizyala bana 	16	6148	Female	toi	221228-175149_toi_b9a_elicit_48.wav.wav
lino maanzi aamunkomo naakamaninina wakasowa mwana kunsi lyaciteu cimwi 	16	8507	Female	toi	220929-204510_toi_97d_elicit_17.wav.wav
mukaintu uujisi kabbeke ka mubala uutuba wa nkwihyi kwihyi alimwi kajisi magilazi aabikidwe kusikipa wayaama kubwaanda 	16	10141	Female	toi	221213-091016_toi_b9a_elicit_20.wav.wav
ciyuni cipati ciituba cavwuumukila kutala ameenda 	16	6102	Female	toi	221212-093944_toi_b9a_elicit_19.wav.wav
mbwabede mutolo abulo bwakwe mutolo ulanjizya ijanza lyakwe mumbede pele cilamukataazya kuliboozya kumulomo wakwe 	16	11910	Female	toi	221214-095919_toi_b9a_elicit_0.wav.wav
musinsi uccovwa ncinga ujisi vwili lyomwe munsi munsi amuntu weenzya honda mumugwagwa wiinda bantu banji 	16	12682	Female	toi	221205-145546_toi_b9a_elicit_26.wav.wav
mufubafuba tabotelwi kumvwisya ulayanda kuyubununa miyeeyo yamoyo wakwe buyo 	16	7260	Female	toi	221214-081355_toi_b9a_elicit_27.wav.wav
kabunga kabantu basikweenda balalyookezya ansi kumbele amulundu 	16	5082	Female	toi	221230-123721_toi_b9a_elicit_49.wav.wav
mulukwakwa wans anda yokwa haatimba kwaka bbuka amulyango walukwakwa 	16	8031	Female	toi	221228-184203_toi_b9a_elicit_4.wav.wav
kuli bamakaintu bobilo omwe kasamide sikipa ituba abuluke busiya mpoonya umbi kasamide zyisani zyisiya koonse amabbusu asubila subila 	16	11184	Female	toi	221230-130419_toi_b9a_elicit_11.wav.wav
wakagusya ndonga mumpotomona akuinywisva musamu wakali mutubbodela tuniini 	16	8689	Female	toi	221228-184203_toi_b9a_elicit_26.wav.wav
kuli mwaalumi usotoka tulundu twamabwe kumabbililo aazuba 	16	5581	Female	toi	221207-150000_toi_b9a_elicit_5.wav.wav
lino mazuba aakulilwa kwakwe naakamana josefa wakaambila basing anda ba farao kuti na ndijene buuya mumeso aanu amwaambile farao kuti 	16	12999	Female	toi	221230-144601_toi_b9a_elicit_8.wav.wav
lino angelo wa jehova wakoongolola abrahamu lwabili kuzwa kujulu 	16	5876	Female	toi	221228-201041_toi_b9a_elicit_20.wav.wav
bamakaintu bobilo balikkede amusena nkobaulisya zyakulya zyijikidwe kale kabalanga tulongo longo kutegwa baule cakulya 	16	10504	Female	toi	221212-093156_toi_b9a_elicit_16.wav.wav
imubwa wamabala mabala wasotoka mujulu kujata bbola yacisobano ca tennis kali mumuunda wabwizu bwizu 	16	9846	Female	toi	221230-124807_toi_b9a_elicit_12.wav.wav
bantu bobilo bajisi tubbeeke baleenda munzila ilaamabwe yatombe munsi acisamu 	16	7804	Female	toi	221207-143547_toi_b9a_elicit_19.wav.wav
inzila yabasizibi ili mbuli mudima uusia mbi tabezi kuli butezi mwanaangu swiilila majwi aangu 	16	11434	Female	toi	221213-115557_toi_b9a_elicit_14.wav.wav
mulombwana uutasamide sikipa pepe kasamide bulukwe busiya ulasobana acisobanyo camavwili 	16	7917	Female	toi	221212-094543_toi_b9a_elicit_1.wav.wav
muntu ulaa zipani zinji zyamaambaulafwambaana kumanizya kufunka myuunda yakwe 	16	9324	Female	toi	220912-161719_toi_707_elicit_47.wav.wav
kakanjila mbuli kuti wauma atala aacitende cakabola 	16	4855	Female	toi	221228-190711_toi_b9a_elicit_7.wav.wav
mwaalumi alimwi amukaintu basamide zisani zyaciindi cakupya baleenda cakuselemuka mumugwagwa wamushika 	16	8689	Female	toi	221213-103202_toi_b9a_elicit_0.wav.wav
kuli mbuli lino ibbi nanka mweendo uutezemuka mbuli muntu uusamununa cikobela mubuzuba bwampeyo 	16	11752	Female	toi	221214-091851_toi_b9a_elicit_36.wav.wav
cibeela cabili zyamumabbuku 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_49.wav.wav
nkaambo mupati wakwe wakafwa lino wasyaala alike na wasikilwa bubi mulweendo ndomutola muyooselusya imvwi zyangu cabuusu mukabanda 	16	12659	Female	toi	221230-204223_toi_b9a_elicit_6.wav.wav
alimwi mazuba enosi ngaakapona naakamana kuzyala kenani akasika kumyaka iili myanda 	16	7940	Female	toi	221228-195818_toi_b9a_elicit_25.wav.wav
mubwa mupati usiya siya ulakusola kujata kabwa kashonto musule 	16	5376	Female	toi	221210-183518_toi_b9a_elicit_17.wav.wav
mbubo ino ndilateelela kamwale kozumanana odeede lyangu aawo wakazumanana nkombo 	16	10595	Female	toi	221228-125403_toi_b9a_elicit_21.wav.wav
masiku liya nelanga njide kuti musimbi ulaa maano biya 	16	4764	Female	toi	221204-133851_toi_ee8_elicit_47.wav.wav
mpaawo moonga wakapiluka kumunzi akuusa walo milimo wakacaala kabeleka alusyomo 	16	7464	Female	toi	221203-172224_toi_ee8_elicit_3.wav.wav
bamaalumi bobila bayoka nyama ambaula kumwi mwana musimbi kasobana 	16	5853	Female	toi	221230-122753_toi_b9a_elicit_12.wav.wav
muntu ulaalikke ubamba nzila mucaanda yiinka mumulundu 	16	6193	Female	toi	221230-123721_toi_b9a_elicit_34.wav.wav
mubwa usiya utegwa greyhound usamikidwe jezi lya nyanzabili a lituba lilembedwe namba seven uli akuzuza mu kazila 	16	11820	Female	toi	221210-183518_toi_b9a_elicit_21.wav.wav
lino aba bana bako bobile mbowakazyala munyika ya egepita nkentanasika kulinduwe okuno ku egepita mbibangu 	16	8961	Female	toi	221230-151048_toi_b9a_elicit_15.wav.wav
kusyoma kwabasikasampusampu kulanyonyooka mululami ulavunwa kumapenzi 	16	9937	Female	toi	221213-134611_toi_b9a_elicit_22.wav.wav
kozyaanga aminwe yako kozilemba acilembelo camumoyo wako 	16	6080	Female	toi	221213-122458_toi_b9a_elicit_3.wav.wav
bantu bakacili kumulanga wakabikka nkomeki atebule mpamunya nkulemyalemya kumakosi kuya anze 	16	11253	Female	toi	221228-162240_toi_b9a_elicit_27.wav.wav
alakwe mwana wamwanakazi muzike njoocita kuti abe cisi cipati nkaambo nimbuto yako 	16	9143	Female	toi	220929-204510_toi_97d_elicit_13.wav.wav
kumazuba kwamana kulalila macembele abanene nene boonse balaana zyaano zinji kubana babo 	16	11184	Female	toi	220903-234119_toi_707_elicit_19.wav.wav
musankwa ulalengelela munsimunsi mujulu a cisamu cibembene a kalundu kala bwizu 	16	8712	Female	toi	221210-152528_toi_b9a_elicit_4.wav.wav
musimbi mukubusyi ulikkede a cuuno kunkomwe kabikkide matende aakwe mumuseenga kumwi kabala bbuku 	16	9801	Female	toi	221205-151510_toi_b9a_elicit_17.wav.wav
njoobuyandaula muntu umwi aumwi kumaanza aamweenzinyina njooyandaula buumi 	16	10164	Female	toi	220904-190848_toi_0ae_elicit_30.wav.wav
abana ba hamu mbaaba kusi a mizraimu a puti a kanana abana ba kusi mbaaba seba 	16	14928	Female	toi	220904-192446_toi_0ae_elicit_17.wav.wav
mwana musankwa ulikkede mumeenda mpoona meenda alamukupaikila kumaulu 	16	6760	Female	toi	221205-213559_toi_b9a_elicit_4.wav.wav
kunjila mucilao mwakabede sara wati fwambaana ubambe insangwa zyotatwe zyabusu 	16	10232	Female	toi	220927-213329_toi_97d_elicit_4.wav.wav
cakwe iwakali mbubonya mbuli nguwe wamuulika izina lya seti lino mazuba adamu 	16	10481	Female	toi	221228-195818_toi_b9a_elicit_16.wav.wav
acisi cangu mulandu mupati wandicitila zintu ziteelede kucitwa alimwi abimeleki 	16	9982	Female	toi	220929-202615_toi_97d_elicit_30.wav.wav
mwaalumi uli a matwi a donkwedwe usamide magilazi a ngowani yamubala wa fuleenke 	16	6511	Female	toi	221230-143938_toi_b9a_elicit_8.wav.wav
mudaala tanaakaluba kuti kuli mweenzu umbi ngubakazya aamwanaakwe 	16	7101	Female	toi	221228-094635_toi_b9a_elicit_2.wav.wav
wakaima akulangisisya kumwi kayoowede pesi mutwe wa muzingini tanaaka konzya kuubona wakapiluka kayoowede 	16	10368	Female	toi	220906-213431_toi_707_elicit_21.wav.wav
haatimba wakali kuyanda kwa masyikati bakeelede kupegwa habwa bakwe kabapegia 	16	9823	Female	toi	221228-183113_toi_b9a_elicit_49.wav.wav
kana ka simbi kasamide cisani ca nkwiki nkwiki kalakwenda kumbele a mwalumi a mukaintu a mbalai a dambwa lya manzi 	16	9914	Female	toi	221210-174315_toi_b9a_elicit_20.wav.wav
mwaalumi uusamide bulukwe bwa cikambwe asikipa ya cikambwe ulikkede acincini cakuwacha zisani kasanzya mpulungwido 	16	11752	Female	toi	221213-094854_toi_b9a_elicit_11.wav.wav
bantu beenda kwinda mucibwe abusena aagumanina nzila munsi munsi an ganda iijisi mabala aanyanzabili alimwi aatuba abambidwe kabotu 	16	12478	Female	toi	221213-082737_toi_b9a_elicit_12.wav.wav
nkamu yabantu baimvwi kumbele kwa kanta yakusambalila zyakulya akuula zimwi zintu 	16	6012	Female	toi	221212-120347_toi_b9a_elicit_14.wav.wav
mwaalumi uusamide cisani cacikambwe uccovwa ncinga mumugwagwa mulaanfwu uutakwe bantu uula bwizu kulubazu lumwi 	16	10799	Female	toi	221213-091726_toi_b9a_elicit_10.wav.wav
mwanamusimbi musyonto ulakwambaula a luwaile kakede mung anda yakuizizya 	16	6012	Female	toi	221207-173408_toi_b9a_elicit_25.wav.wav
musankwa mukubusyi ujisi cipulanga acibelesyo cakukosozya mapulanga kumwi kalumide musanga watombwe kumulomo 	16	8961	Female	toi	221230-120719_toi_b9a_elicit_47.wav.wav
lino wakati ijwi ndijwi lya jakobo pele maanza ngaa esau takwakamuziba pe 	16	8485	Female	toi	221230-113547_toi_b9a_elicit_32.wav.wav
kuti zizyalane akati kanti pele tudandala twambelele taakwe naakatubikila inti pe aboobo tudandala twakaba twa labani zitulumuka zyakaba zya jakobo 	16	14860	Female	toi	221230-210020_toi_b9a_elicit_10.wav.wav
