sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
omwe mukaintu uusamide delesi isyoonto iisiya alimwi acitambala camungunga waji 	16	6738	Female	toi	221213-085747_toi_b9a_elicit_10.wav
mbuli kayuni kapembelela na mbuli sikamembya mukuuluka kwakwe mbulubede lutuko lwabuyo talusiki pe 	16	17492	Male	toi	220916-181440_toi_97d_elicit_40.wav
mwana musimbi uujisi ntambo yacisobanyo nkoili kumamanino alimwi acisobanyo cimbi kujanza iimwi 	16	7781	Female	toi	221213-103202_toi_b9a_elicit_23.wav
wakajalula cijazyo cazyuli wasama nzyete yakwe alimwi wacenka mulimo wakwe kamamanino 	16	15540	Male	toi	220912-165131_toi_97d_elicit_14.wav
kabunga kabantu basikweenda balalyookezya ansi kumbele amulundu 	16	5082	Female	toi	221230-123721_toi_b9a_elicit_49.wav
ino kociswa nduwe ousyi naanga mbubo 	16	5558	Male	toi	220824-212101_toi_0ae_elicit_7.wav
mudala usamide buluke bwa chilambwe achibaki cha musyobo wachikambwe alimwi a juzi lya musyobo wa nyanzabili ufweba tombwe kayamide a dangamwa 	16	11616	Female	toi	221207-172046_toi_b9a_elicit_10.wav
wakwe kuti nsikooyootuka limbi nyika nkaambo kabantu pe nkaambo miyeeyo yamoyo 	16	7781	Female	toi	221214-102741_toi_b9a_elicit_18.wav
kana kasimbi kalazekaula aa mesulu yamungunga waji uulisamide a lutambo lwamu zyuuno zyamumoota 	16	9687	Female	toi	221212-123117_toi_b9a_elicit_15.wav
mukaintu amwana mushonto balikkede kunkomwe ya kalonga 	16	4605	Female	toi	221213-095629_toi_b9a_elicit_19.wav
kwiinda oyo uubombeka bombeka alulimi lwakwe kufumbwa uubbida wisi abanyina 	16	12205	Male	toi	220916-164149_toi_97d_elicit_17.wav
wabona kuti esau uleza abantu bali myanda yone abone obo wakapambukanya bana a leya a rakele abalanda basimbi bobile 	16	6715	Male	toi	221011-153723_toi_308_elicit_39.wav
nakalindu uusamide sikipa yacisombo alimwi akatambala kamumutweka nkwihyi kwihyi ulimvwi munsi munsi asyookwe 	16	9415	Female	toi	221212-151620_toi_b9a_elicit_25.wav
lwando wakapukunya biyo mutwe mumoyo wakali 	16	3675	Female	toi	221228-104522_toi_b9a_elicit_44.wav
mubwa uula mabala mabala uutuba kuusiya alimwi kuusiya siya uleenda cakuselemuka mukazila musyookwe 	16	9710	Female	toi	221212-123748_toi_b9a_elicit_13.wav
ooyu mudaala chiingabacende wakalaa makumi osanwe aamyaka amyaka yobilo 	16	8008	Female	toi	221228-095833_toi_b9a_elicit_26.wav
ngooyu mulombwana uukkede mukati mwa n ganda yatilooli alimwi uuseeka seka ku kkamela 	16	11026	Female	toi	221212-151032_toi_b9a_elicit_22.wav
amane meso akabona cifwanikiso ncobakali a lwando cakali atala aatebule 	16	7055	Female	toi	221228-190233_toi_b9a_elicit_33.wav
mulombwana uujisi sikipa iituba amukaintu uusamide delesi baleenda cakuselemuka mumugwagwa wabulongo antoomwe kabajatene maanza 	16	10572	Female	toi	221213-103711_toi_b9a_elicit_15.wav
mwaalumi uula mubwa uusiya ulikkede mukabwato camubala wamungunga waji ka iibuka mumenda aboombede 	16	10277	Female	toi	221212-115841_toi_b9a_elicit_18.wav
nabwiinga uusamide delesi iituba ulizingulukidwe abeenzinyina basibwiinga abeenzyinyina banabwiinga basamide zisani zisiya 	16	11253	Female	toi	221213-090454_toi_b9a_elicit_14.wav
wabuka mutelampondo wakaanzya muluwayile kumwi kaseka seka haamwaandwe 	16	12069	Male	toi	220912-160501_toi_97d_elicit_38.wav
cakugwasya haamwaandwe wakaamba lwando kusola kulayamweenzyinyina 	16	6397	Female	toi	221228-151724_toi_b9a_elicit_45.wav
mbotazyi uya kuba mweendo alimwi akusika kumunzi 	16	2904	Male	toi	220829-210823_toi_0ae_elicit_17.wav
nkabela mulangi wantolongo wakabika baange boonse buyo bamuntolongo mumaanza aa josefa aboobo kufumbwa cintu cakacitwa oko ngonguwe wakali kucicita 	16	16244	Male	toi	221011-180320_toi_308_elicit_9.wav
mwana musankwa usamide sikipa yamyeengo myeengo uzwisya zyilitulisyo acuuno cacikambwe 	16	7736	Female	toi	221230-122753_toi_b9a_elicit_18.wav
mupati wamapulisa wakajana mubelesi wa haatimba ulaangilidwe amupando mung anda yakwe 	16	11502	Male	toi	220907-201714_toi_97d_elicit_6.wav
zyabantu alunyungu lwako luvube mulyango wabaabo balusulide 	16	5603	Female	toi	221230-115905_toi_b9a_elicit_3.wav
pesi walo nokuba boobo taakaleka kubambabamba pe 	16	3539	Male	toi	220829-210823_toi_0ae_elicit_32.wav
musimbi usamide chibaki chamsyobo usiya alimwi achibbudla chamusyobo wachisombo ulalyumba antambo a bwato 	16	9097	Female	toi	221207-173408_toi_b9a_elicit_22.wav
mombe yokwanu ilililwa mukabiya 	16	2858	Female	toi	221204-133851_toi_ee8_elicit_6.wav
basimbi bobile abana bakwe bali ikumi aumwi wazubuka kucito ca jaboki 	16	10368	Male	toi	221011-153723_toi_308_elicit_25.wav
wakacaala mupulisa mbwaa asama wakalanga mali alimwi mbuli kuti tanaabwene 	16	11071	Male	toi	220912-171124_toi_97d_elicit_49.wav
amulilo uutakuti liso lisampaula wisi litalemeki banyina liyoononkolwa kulibacikwangala bakukalonga 	16	20668	Male	toi	220916-171743_toi_97d_elicit_16.wav
mubwa usiya siya usamikidwe bulimbo bwa cikakambwe alimwi a bulimbo bwa mungungawaji kusule lyakwe 	16	8303	Female	toi	221210-154439_toi_b9a_elicit_21.wav
kuya kulinda nkolola yabukoko kumunzi kwa syamulipwe 	16	4719	Female	toi	221203-160114_toi_ee8_elicit_30.wav
katana kabikka mujekete katobolo aka wakasaanguna kulanga kuti naa kali kabotu 	16	8984	Male	toi	220907-201714_toi_97d_elicit_42.wav
pele zilicenjede loko lumoma talujisi inguzu pele lulabamba zilyo zyalo ciindi camainza 	16	16085	Male	toi	220916-171743_toi_97d_elicit_23.wav
tende ngulembwe caamba kuti bamwi buzuba mbotazyi 	16	3448	Male	toi	220829-210823_toi_0ae_elicit_22.wav
misyobo yoonse ijisi zimbo zyayo 	16	1973	Male	toi	220829-113431_toi_0ae_elicit_33.wav
ino kuti waunka kukayuni kaya kalongwe kako waakukoongelezya kacisika munsi wakajaya 	16	8621	Male	toi	220829-121443_toi_0ae_elicit_33.wav
bantu bobilo basamide nzyeete zyamubala uusubila subila kababeleka mun ganda kabali mucintu cibanyamude mujulu cakubambya zintu camubala wacikambwe 	16	13952	Female	toi	221212-131327_toi_b9a_elicit_6.wav
kunyina mwana usobana nsuwa pe lyoonse mwana atumwa nsuwa ulaambilwa ajwi kali kuti koyenda kabotu utaijayi nsuwa 	16	9891	Male	toi	220829-115108_toi_0ae_elicit_13.wav
muntu uucenjede ulacita caluzibo pele mufubafuba ulamwayaula kupilingana kwakwe 	16	9165	Female	toi	221213-153046_toi_b9a_elicit_40.wav
meso akali kuyoosya kulanga akah kusubila alimwi akali ameendeenda 	16	10912	Male	toi	220912-160501_toi_97d_elicit_5.wav
abana ba hamu mbaaba kusi a mizraimu a puti a kanana abana ba kusi mbaaba seba 	16	14928	Female	toi	220904-192446_toi_0ae_elicit_17.wav
mubwa uutuba wasotoka mujulu kusoleka kujata bbola isubila 	16	5898	Female	toi	221205-213559_toi_b9a_elicit_14.wav
ankwakkala sena akwalo ulikuzyi wakabuzya lwando 	16	7963	Female	toi	221228-151724_toi_b9a_elicit_27.wav
haatimba wakaguna guna mutwe kutondezya kuti wamuwa naakasika awo mpaakambilwa 	16	9801	Female	toi	221228-093456_toi_b9a_elicit_20.wav
sicuuno wakati muzovu banyama boonse bakali kumuyoowa 	16	4015	Female	toi	220906-211510_toi_707_elicit_16.wav
ncobeni nikaba kalonga kalakonzya kumutola kakunyina uumubona pe 	16	3788	Male	toi	220825-172540_toi_0ae_elicit_28.wav
muntu utakwe mwana koonse nkaabona nkakakwe alike 	16	3788	Male	toi	220824-212101_toi_0ae_elicit_33.wav
musankwa usamide chisani chisalala a kutuba wauma bbola mpati akati ka bantu banji 	16	6239	Female	toi	221207-182835_toi_b9a_elicit_43.wav
ndakamvwa uunduuma kumakosi kumeso kwakasubila mpoona awo 	16	6148	Female	toi	221228-190233_toi_b9a_elicit_49.wav
kuli mwaalumi usotoka tulundu twamabwe kumabbililo aazuba 	16	5581	Female	toi	221207-150000_toi_b9a_elicit_5.wav
kuti izina lyangu azina lyamatata abrahamu a izaka likalilile mulimbabo 	16	6715	Female	toi	221230-145947_toi_b9a_elicit_6.wav
kumwi kalijatilila mumatwi akaambo kakucisa nkombo wakamukwasula iwakunze mweenzinyina 	16	9097	Female	toi	221228-175149_toi_b9a_elicit_44.wav
sulwe wakabuzya yooyo wakaleta nsima akuti ina nguni ulaacakulya eci 	16	6307	Female	toi	220906-213431_toi_707_elicit_14.wav
bakanjila mumootokala ookwa haatimba balupa maulu bamadaala yatuba ilya kumaanda aabo 	16	9097	Female	toi	221228-183113_toi_b9a_elicit_28.wav
atwaambe mbuli sunu nyika mboyaba yacikuwa inga bantuma baba mbabanyama basyaka 	16	7010	Male	toi	220825-172540_toi_0ae_elicit_30.wav
bweeda kunyika yako akumukowa wako nkabela njookubamba kabotu 	16	5445	Male	toi	221011-153723_toi_308_elicit_5.wav
mpoonya awo bakanywisya wisaabo waini masiku ayo ngaonya nkabela mupati wakasika 	16	9823	Female	toi	220929-202615_toi_97d_elicit_0.wav
ulizyi ayebo kuti muntu katana anzyigwa amakwe 	16	3448	Male	toi	220829-205441_toi_0ae_elicit_23.wav
aboobo bana basimbi boonse bobile ba loti bakaminta kuzwa kuliwisaabo 	16	8394	Female	toi	220929-202615_toi_97d_elicit_7.wav
ncotuti vuna silumamba sinzala utunda cibi 	16	2745	Male	toi	220829-123253_toi_0ae_elicit_3.wav
nkabela mukuzyala kwakwe umwi mwana wakazuluzya ijanza lyakwe lino sikutumbusya wakajata ijanza lyakwe 	16	11684	Male	toi	221011-174142_toi_308_elicit_29.wav
alimwi kuti muntu nayanda kukwata nguni uutalika makani 	16	3561	Male	toi	220825-180654_toi_0ae_elicit_26.wav
haatimba wakalumbya biyo meso wakabunywa bukoko munggutyu yomwe 	16	7895	Female	toi	221228-181007_toi_b9a_elicit_5.wav
naa ndilazumina naa ndilakaka aku akutyani wakabuzya caalama 	16	6261	Female	toi	221228-181007_toi_b9a_elicit_37.wav
pele oyo uulyaambawida akuleka ulafwidwa luzyalo uli acoolwe muntu uuyoowa lyoonse 	16	12909	Male	toi	220916-164149_toi_97d_elicit_7.wav
abo bayuni bakujulu abanyama baansi aboonse mbomuli abo mubwaato banyama boonse 	16	11956	Female	toi	220904-190848_toi_0ae_elicit_36.wav
ameno aakwe ayootuba buu amalili zebuloni uyookala kunkomwe yalwizi uyooba inkomwe yamaato 	16	11434	Female	toi	221230-145947_toi_b9a_elicit_33.wav
nkaambo wakati jehova ulibwene mapenzi aangu ncobeni mulumaangu ulandiyanda lino 	16	7441	Female	toi	221229-142606_toi_b9a_elicit_47.wav
sikuuma bbola uusamide yunifoomu iituba wajata bbola mbuli mboyali kusika kumamanino a muunda wakusobanina bbola 	16	9301	Female	toi	221212-122525_toi_b9a_elicit_16.wav
walo kuti ukamubuzye ncaakakucitila obuya 	16	2450	Male	toi	220825-180654_toi_0ae_elicit_23.wav
bantu bapilingene mumyoyo balasesemya jehova pele basinzila iiluleme balamubotezya 	16	10141	Female	toi	221213-134611_toi_b9a_elicit_34.wav
mpaawo moonga wakapiluka kumunzi akuusa walo milimo wakacaala kabeleka alusyomo 	16	7464	Female	toi	221203-172224_toi_ee8_elicit_3.wav
zilauluka mbuli sikwaze uuya kujulu utalyi zilyo zyasyacivulamwangu utasukami zilyo zyakwe zilweela 	16	20350	Male	toi	220916-174104_toi_97d_elicit_39.wav
elyo wakaleka kuzyala lino rakele naakabona kuti tazyalili jakobo bana wakafwida mucizi wakwe ibbivwe 	16	10640	Female	toi	221229-141356_toi_b9a_elicit_3.wav
mubwa uusiya utandaanya mubwa umbi uusiya ujisi bbola 	16	4900	Female	toi	221205-204405_toi_b9a_elicit_21.wav
na bami bacita bubi ncisesemyo nkaambo bululami mbobukazika cuuno cabwami 	16	8122	Female	toi	221214-080256_toi_b9a_elicit_26.wav
na wazumina kundicitila cintu eci buyo njooboola kweembela matanga aako akwaabamba 	16	7623	Female	toi	221229-141356_toi_b9a_elicit_44.wav
nkabela leya wakati ndajana coolwe aboobo wakamuulika izina lya gadi 	16	6828	Female	toi	221229-141356_toi_b9a_elicit_16.wav
wakaimvwi akandukunduku mumugwagwa wakali kunjilamuli yooyu ngwaakali kweendela haamwaandwe 	16	15972	Male	toi	220912-165131_toi_97d_elicit_22.wav
ncobeni uleelede kuziba imbelele zyako mbozibede akubika moyo wako kumatanga aako 	16	16607	Male	toi	220912-191425_toi_97d_elicit_40.wav
mwaalumi uutonka pulemu yamwana kunkomwe mukaintu uula mwana musankwa kumpela 	16	8258	Female	toi	221212-132756_toi_b9a_elicit_11.wav
lino ngwani uuzi lunyonyooko ndubakonzya kuleta atusimpi tumwi twabasongo ntootu 	16	9415	Female	toi	221214-091851_toi_b9a_elicit_5.wav
mwana musimbi alimwi amusankwa waku asia balabalika kumbele kwa kkamela mumalubazu aindene kuli bantu bambi 	16	9664	Female	toi	221213-095629_toi_b9a_elicit_12.wav
bamakaintu bobilo balikkede amusena nkobaulisya zyakulya zyijikidwe kale kabalanga tulongo longo kutegwa baule cakulya 	16	10504	Female	toi	221212-093156_toi_b9a_elicit_16.wav
mwalumi usamide zisani zili a penti ulakulemba kakkede a citishini 	16	6352	Female	toi	221210-144236_toi_b9a_elicit_14.wav
mubwa uusiya usotooka mujulu kutalaa cisobanino 	16	4741	Female	toi	221213-094854_toi_b9a_elicit_26.wav
mwana musankwa uwida mukazyiba kumwi mwaalumi a musimbi kabalangilizya 	16	6534	Female	toi	221230-120719_toi_b9a_elicit_11.wav
lyoonse muntu azyala mwana nokuba kuti iwakwe wafwa 	16	4197	Male	toi	220824-212101_toi_0ae_elicit_9.wav
alakwe hamori amwanaakwe sekemu boonse bakabajaya apanga elyo bakagwisya dina mung anda ya sekemu bamutola 	16	14406	Male	toi	221011-160540_toi_308_elicit_44.wav
ndalumba ncibi kubeja nkaambo mebo inga limwi nseya kwaatola kumpali zyabukoko 	16	12546	Male	toi	220912-165131_toi_97d_elicit_4.wav
jakobo mbwaakayaka cipaililo caku beteli lino leza wakaambila jakobo kuti 	16	9392	Male	toi	221011-163041_toi_308_elicit_1.wav
nkaambo kuti haamwaandwe naakali kukozya kuzyiba ncaakasiside mumoyo lwando 	16	5581	Female	toi	221228-104522_toi_b9a_elicit_46.wav
alimwi kamwaamba kuti alakwe jakobo mulanda wako mwali musule nkaambo wakali kuyeeya kuti nkamutontozye acipo eci ncendatuma 	16	14020	Male	toi	221011-153723_toi_308_elicit_20.wav
mukaintu uula masusu aasiya wabika kuulu kwakwe acilyatilo camaulu mbuli mbwagwasya mukaintu umwi kubika luwenje munsingo 	16	10232	Female	toi	221212-120907_toi_b9a_elicit_6.wav
ndiyanda kuti ndikanane kuli ba dakuungila wakaamba haamwaandwe 	16	10300	Male	toi	220912-160501_toi_97d_elicit_31.wav
mwana musimbi mushoonto antoomwe amulombe kabali muzizwaato zyakuyambila balasobana mumuseenga kubbuwa lyameeenda 	16	11275	Female	toi	221207-165029_toi_b9a_elicit_41.wav
ootu twaano mubbaibbele twelede kupegwa anyika yonse kubana bali one point eight mabilyoni nakacikozyeka 	16	8961	Female	toi	221228-191455_toi_b9a_elicit_2.wav
mubwa usiya siya ulazuza mumugwagwa cakukkomana 	16	3902	Female	toi	221230-123721_toi_b9a_elicit_36.wav
bana bakati baama tabawo pe baitilwa bulwazi bwamwana 	16	4628	Male	toi	220825-174423_toi_0ae_elicit_41.wav
wakamvwa mbokabelesegwa kaambyo aka 	16	2291	Male	toi	220829-115108_toi_0ae_elicit_3.wav
nkanga itola ulaa lubilo 	16	2155	Male	toi	220829-210823_toi_0ae_elicit_42.wav
lino eco ncaakacita cakabija mumeso aa jehova aboobo wakamujaya alakwe 	16	8349	Male	toi	221011-174142_toi_308_elicit_2.wav
alye akulongezye naatana kufwa mpawo jakobo 	16	4764	Female	toi	221230-113547_toi_b9a_elicit_14.wav
basimbi bategwa roller derby balindila cimbi cakucita 	16	5127	Female	toi	221230-120719_toi_b9a_elicit_44.wav
mubwa usalala salala ulakutijanina ku cifotozyo a nyika isalala a mwalumimkusule ulakuzya kucifotozyo 	16	11502	Female	toi	221210-154439_toi_b9a_elicit_3.wav
mudaala tanaakaluba kuti kuli mweenzu umbi ngubakazya aamwanaakwe 	16	7101	Female	toi	221228-094635_toi_b9a_elicit_2.wav
mamvwa atukole zyoonse mozili munzila yabapilingene pele uulibamba kabotu uli kule kulinzizyo 	16	14701	Male	toi	220916-174104_toi_97d_elicit_15.wav
sa ncobeni tuzoosika mebo abanyoko abakulana bako kukukotama ansi kunembo lyako 	16	14202	Male	toi	221011-170850_toi_308_elicit_9.wav
lino bantu nibakatalika kuvula ansi alimwi nibakali kuzyala bana basimbi bana ba leza 	16	9506	Female	toi	220904-182522_toi_0ae_elicit_8.wav
mwana ulakutondezya busyu bwabufubafuba a mulomo ujulikidwe kakkede a kalyumbo 	16	8326	Female	toi	221210-160825_toi_b9a_elicit_9.wav
lino kuya waya nkaambo kakuti moyo wako kuusukeme ing anda yauso pele nkaambonzi nowabba baleza bangu 	16	12568	Male	toi	221011-123458_toi_308_elicit_1.wav
kubula meja amucila mpomwiindene biyo akabwenga micito ulamwinda kubija 	16	11547	Male	toi	220907-203915_toi_97d_elicit_40.wav
mwana musankwa uuboneka mbuti ula myaka fwuka na kkumi uzela nswi mukalonga 	16	8167	Female	toi	221213-095629_toi_b9a_elicit_26.wav
aalo matwi kaakazya ncaakali kumvwa 	16	3856	Female	toi	221228-183113_toi_b9a_elicit_23.wav
ang ombe zyakwe amatanga aakwe ang ombe zyakwe zyoonse nzyaakavubide munyika ya kanana 	16	9596	Male	toi	221011-163041_toi_308_elicit_41.wav
cuuno cakwe cilaimikwa nji mubululami utalilemeki kubusyu bwamwami nekuba kwiima mubusena bwabalemu 	16	16425	Male	toi	220916-181440_toi_97d_elicit_17.wav
aboobo inga wamunyanga kufwumbwa eco cilwanyo ncajisi amubili 	16	7736	Female	toi	221228-145629_toi_b9a_elicit_7.wav
aboobo mazuba oonse kenani ngaakapona akasika kumyanda iili musanu aine akumi elyo wakafwa 	16	9120	Female	toi	221228-200327_toi_b9a_elicit_4.wav
aletelezye tucelo celo tuligwa kubana kuti mukeende 	16	3834	Male	toi	220824-212101_toi_0ae_elicit_27.wav
kuti akwate mwanakazi wakooko ambwaakamulailila mukulongezya kwakwe kuti 	16	11003	Female	toi	221229-144209_toi_b9a_elicit_30.wav
basa inga kamutubula tobananyoko 	16	3403	Female	toi	221203-172224_toi_ee8_elicit_11.wav
umwi mukaintu waakwetwe mumaali wakacita kuti 	16	3516	Female	toi	221203-172224_toi_ee8_elicit_7.wav
kuyanda akati kabo mpawo jehova wakaamba kuti muuya wangu tuukooyookazyanya 	16	9347	Female	toi	220904-182522_toi_0ae_elicit_10.wav
zeeluka wakali muntu wakali kuluulwa kukama 	16	4628	Female	toi	220912-161719_toi_707_elicit_8.wav
akaambo kamunyono tobantu basiya cilatwaalila kuvwuba 	16	5762	Female	toi	221228-102126_toi_b9a_elicit_32.wav
bwaacita babaya bantu kuli basinswi 	16	2382	Male	toi	220829-210823_toi_0ae_elicit_19.wav
basilisi okuya kucibbadela bakaa kumubikka kumunzi nkobabikka bantu baciswa incinko 	16	8031	Female	toi	221228-124509_toi_b9a_elicit_30.wav
wakaunka akusama wakasala tayi uusiya akusama katalilangi akulilanga mucimboni mboni 	16	13567	Male	toi	220907-201714_toi_97d_elicit_39.wav
haamwaandwe wakaywiila caalama toyelede kundibuzya twaambo tuli mbuli bwakaako 	16	11003	Female	toi	221228-162240_toi_b9a_elicit_16.wav
basikulyana batondenzya balakusona kulyana ku mbunga ilakulangilizya chakumaninina 	16	9596	Female	toi	221207-182835_toi_b9a_elicit_37.wav
mwaalumi ooyu uuli kusyule utamba sikusobana cisobanyo camavwili uusotooka 	16	6602	Female	toi	221212-125046_toi_b9a_elicit_13.wav
mukaintu uusamide sikipa yamubala wanyanzabili ulanga muncini ubbola kumwi nkamu yabantu kayilangilizya 	16	12863	Female	toi	221205-142705_toi_b9a_elicit_33.wav
lino umwi muntu wakamujana ulaingaila musokwe nkabela oyo muntu wakamubuzya kuti uyandaulanzi 	16	10141	Male	toi	221011-170850_toi_308_elicit_16.wav
nsikwe nendakabona ing ombe zibi zili boobu munyika yoonse ya egepita 	16	8212	Male	toi	221011-181531_toi_308_elicit_13.wav
lino izaka wakakala ku gerari nkabela bantu bakooko nibakamubuzya makani 	16	6261	Female	toi	221230-114451_toi_b9a_elicit_11.wav
kanji mumanyuzipepa tulajana kuleezegwa mbulimbokulimwa ambuli mbokubambwa bana 	16	10572	Female	toi	220912-161719_toi_707_elicit_26.wav
sena muli hamwaandwe wakalanga mupulisa wakaimvwi munsi aakandukunduku kakwe ajeneeno 	16	11230	Female	toi	221214-103945_toi_b9a_elicit_7.wav
ulazapula mbuli cipile meso aako alabona zintu ziyoosya amoyo wako ulaamba makani aapilingene 	16	14928	Male	toi	220916-181440_toi_97d_elicit_9.wav
muntu usamide ngowani iboneke mbuli koni uli akwenda munzila a ma bbeke manji 	16	5921	Female	toi	221210-172122_toi_b9a_elicit_37.wav
wacita kabotu ono kozwa awo acuuno maanza koliingide amutwe uyaame kubwaanda oko 	16	15677	Male	toi	220912-160501_toi_97d_elicit_28.wav
elyo jakobo wakasyaala alike nkabela kwakeza muntu kuzoosinana awe masiku oonse mane kubucedo 	16	11956	Male	toi	221011-153723_toi_308_elicit_27.wav
nkwali musankwa uundibelekela kuteelela wakavwiila haamwaandwe ulamujala akatala 	16	9052	Female	toi	221228-102126_toi_b9a_elicit_7.wav
ino oyu muntu wakali kwaambanzi 	16	2200	Male	toi	220829-123454_toi_0ae_elicit_42.wav
bamakaintu bobile balilede a mabwe munsi a lwizi 	16	4038	Female	toi	221207-211353_toi_b9a_elicit_25.wav
babwa bobilo balakusobana a sasa lituba munsi a cuuno 	16	4787	Female	toi	221210-152748_toi_b9a_elicit_19.wav
bantu beenda kwinda mucibwe abusena aagumanina nzila munsi munsi an ganda iijisi mabala aanyanzabili alimwi aatuba abambidwe kabotu 	16	12478	Female	toi	221213-082737_toi_b9a_elicit_12.wav
kana kasankwa kala masusu aatuba tuba kasamide sikipa yamaanza malafwu yacisombo abuluke bwa cikambwe usotooka mugelo mucisaka 	16	10935	Female	toi	221213-094418_toi_b9a_elicit_12.wav
busongo bubotu bulaleta coolwe pele inzila yabasikweena ilatola kulunyonyooko 	16	8280	Female	toi	221213-153046_toi_b9a_elicit_39.wav
waakuswaya umwi muntu waku adulamu izina lyakwe kali hira 	16	7781	Male	toi	221011-170850_toi_308_elicit_43.wav
kulibombya akuyoowa jehova kulaleta buvubi abulemu abuumi mamvwa atukole zyoonse mozili munzila yabapilingene 	16	11094	Female	toi	221214-084847_toi_b9a_elicit_36.wav
mukaintu uusamide cisani camubala uutuba awa citambwe ulimvwi afwaafwi acikkonce 	16	7781	Female	toi	221212-091650_toi_b9a_elicit_19.wav
ndabona leza busyu kubusyu nekubaboobo buumi bwangu mpobucili 	16	9642	Male	toi	221011-153723_toi_308_elicit_34.wav
muntu usamide cisani ca cikambwe cisiya kaji ambulela isalala uli a kuboneka mu nvula 	16	10232	Female	toi	221210-175557_toi_b9a_elicit_23.wav
aaka kaambyo takaambi maulu aalo pe kaamba zinji 	16	3970	Male	toi	220824-212101_toi_0ae_elicit_16.wav
kuti ulinyandidwe kapati biya sena inga wandipanduluda ncolilemeka boobu watusabila omucele webo 	16	13362	Male	toi	220907-203915_toi_97d_elicit_26.wav
nkaambo mupati wakwe wakafwa lino wasyaala alike na wasikilwa bubi mulweendo ndomutola muyooselusya imvwi zyangu cabuusu mukabanda 	16	12659	Female	toi	221230-204223_toi_b9a_elicit_6.wav
aikudwaya uuzwa mumeenda alimwi walikweela amabwe 	16	5150	Female	toi	221212-120347_toi_b9a_elicit_24.wav
mulombwana ulazyana antoomwe acidooli kacisamide muvweleende usubila amabbusu acikaintu malanfwu 	16	9755	Female	toi	221207-165029_toi_b9a_elicit_15.wav
josefa mbwaakaba muzike mucisi ca egepita lino jakobo kakede munyika yabweenzu bwabamawisi 	16	12886	Male	toi	221011-163041_toi_308_elicit_46.wav
mwana musankwa uuli acimpeelwa canyanzabili ulampeeluka mumuuya munsi munsi a mukalila banyama 	16	7895	Female	toi	221212-125046_toi_b9a_elicit_3.wav
mwaalumi amwana musimbi cakukkomana bayimikila kufwotolwa kumusyika kumbele acikkocci cabo 	16	7441	Female	toi	221230-133110_toi_b9a_elicit_4.wav
nkabela wakalailila sitanga mutaanzi kuti akuswana esau mukulana wangu akubuzya kuti uli wani uya kuli azeezi nzojisi nzizyani 	16	14020	Male	toi	221011-153723_toi_308_elicit_17.wav
yakamujaya kapati myota anzala pesi kwakanyina 	16	3380	Male	toi	220825-172540_toi_0ae_elicit_3.wav
nkabela wakabinga matanga aakwe banyama boonse mbaakavubide 	16	5490	Female	toi	221230-210020_toi_b9a_elicit_34.wav
nitwakali kweembela musyokwe ndakayeeya kaambo 	16	2404	Male	toi	220825-172540_toi_0ae_elicit_48.wav
omukaintu wakwe 	16	1043	Male	toi	220829-205441_toi_0ae_elicit_18.wav
kamboni mubeji uyoopegwa mulandu uuyooya zyakubeja takooyoolivuna 	16	7577	Female	toi	221214-082558_toi_b9a_elicit_4.wav
bana basankwa bobilo basamide zyisani zyisiya baloba nswi kumwi uusamide zyisani zyacikambwe ulalangilizya 	16	12160	Female	toi	221205-133657_toi_b9a_elicit_18.wav
nkaambo walo ulaunka kuli haatimba kuya kumubuzya auti ncinzi cakali kucitika 	16	9052	Female	toi	221228-130305_toi_b9a_elicit_38.wav
lino oko nkutwakabede kakuli umwi mulombe mu hebrayo mulanda wasilutwe wabatabilizi 	16	15495	Male	toi	221011-181531_toi_308_elicit_4.wav
pesi kufumbwa ncaacita baamba zina lyausyi ategwa mulange mwanaa ndaba 	16	7645	Male	toi	220824-212101_toi_0ae_elicit_15.wav
mpoonya awo wakaboola esau mukulana wakwe kuzwa mukuvwima 	16	5603	Female	toi	221230-113547_toi_b9a_elicit_45.wav
abana ba josefa mbaakazyalilwa ku egepita bakali babili bantu boonse baluzubo lwa jakobo ibakeza ku egepita bakali makumi aali musanu aabili 	16	12342	Female	toi	221230-160247_toi_b9a_elicit_32.wav
bumwi buzuba sulwe wakaunka kuyoos waya mweenzinyina ciindi camasiku 	16	5354	Female	toi	220906-213431_toi_707_elicit_18.wav
limwi umwi wamuli ndinywe wakopwa kaindi ulizyi avebo kuti kuli bamwi 	16	6465	Male	toi	220829-113431_toi_0ae_elicit_47.wav
mulombwana uutasamide sikipa pepe kasamide bulukwe busiya ulasobana acisobanyo camavwili 	16	7917	Female	toi	221212-094543_toi_b9a_elicit_1.wav
na wamuuma amusako ulavuna buumi bwakwe kulufu mwanaangu na moyo wako uli abusongo 	16	13317	Male	toi	220916-174104_toi_97d_elicit_45.wav
mukaintu usamide cisani ca sikkaka a musinsi u siya ulikkede a cuuno ca cikambwe a nyenyezi zitubakumbele a mupanda wa matina 	16	13113	Female	toi	221207-215437_toi_b9a_elicit_16.wav
pesi nobapenga balazilya busiku bulike mbobupenzya 	16	4582	Male	toi	220829-210132_toi_0ae_elicit_38.wav
pele nendoongololesya akulila wasia cikobela cakwe kulindime wacija waya anze 	16	9982	Male	toi	221011-180320_toi_308_elicit_5.wav
